//Data Set,Label,Longitude,Latitude,Level,Country,Province,City,District,Township,Neighborhood,Confirmed,Suspected,Healed,Dead,Increased Confirmed,Increased Suspected,Increased Healed,Increased Dead,Comments,Time
"New Coronavirus Pneumonia",,119.600492,39.935385,"City","China","Hebei Province","秦皇岛",,,,10,0,9,1,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,115.670177,37.73892,"City","China","Hebei Province","衡水",,,,8,0,8,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.504844,37.070589,"City","China","Hebei Province","邢台",,,,23,0,22,1,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.538961,36.625657,"City","China","Hebei Province","邯郸",,,,32,0,30,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.468664,38.037057,"Province","China","Hebei Province",,,,,318,0,276,6,1,0,2,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,131.003138,45.771726,"City","China","Heilongjiang Province","七台河",,,,17,0,13,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,128.841147,47.727536,"City","China","Heilongjiang Province","伊春",,,,1,0,1,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,130.318917,46.799922,"City","China","Heilongjiang Province","佳木斯",,,,15,0,15,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,131.159133,46.646508,"City","China","Heilongjiang Province","双鸭山",,,,52,0,32,3,0,0,3,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,126.534967,45.803775,"City","China","Heilongjiang Province","哈尔滨",,,,198,0,94,4,0,0,33,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,124.71108,52.335206,"City","China","Heilongjiang Province","大兴安岭地区",,,,2,0,2,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,125.103784,46.589309,"City","China","Heilongjiang Province","大庆",,,,26,0,16,1,0,0,2,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,129.633163,44.551655,"City","China","Heilongjiang Province","牡丹江",,,,14,0,9,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,126.968887,46.653845,"City","China","Heilongjiang Province","绥化",,,,47,0,35,4,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,130.969333,45.295075,"City","China","Heilongjiang Province","鸡西",,,,46,0,29,0,0,0,1,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,130.297964,47.349916,"City","China","Heilongjiang Province","鹤岗",,,,5,0,4,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,127.52856,50.245329,"City","China","Heilongjiang Province","黑河",,,,14,0,9,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,123.918186,47.354348,"City","China","Heilongjiang Province","齐齐哈尔",,,,43,0,33,1,0,0,5,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,126.661669,45.742347,"Province","China","Heilongjiang Province",,,,,480,0,292,13,0,0,21,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,111.200135,34.772493,"City","China","Henan Province","三门峡",,,,7,0,6,1,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.091023,32.146983,"City","China","Henan Province","信阳",,,,274,0,232,2,0,0,11,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,112.528321,32.990833,"City","China","Henan Province","南阳",,,,156,0,129,3,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.696951,33.626149,"City","China","Henan Province","周口",,,,76,0,56,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,115.65637,34.414172,"City","China","Henan Province","商丘",,,,91,0,81,3,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.392392,36.097577,"City","China","Henan Province","安阳",,,,53,0,44,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.192661,33.766169,"City","China","Henan Province","平顶山",,,,58,0,53,1,0,0,2,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.307581,34.797239,"City","China","Henan Province","开封",,,,26,0,18,0,0,0,1,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.9268,35.303004,"City","China","Henan Province","新乡",,,,57,0,51,3,0,0,2,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,112.45404,34.619682,"City","China","Henan Province","洛阳",,,,31,0,26,1,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,-200.0,-200.0,"City","China","Henan Province","济源",,,,5,0,3,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia","",112.601918,35.067243,"City","China","Henan Province","济源示范区","","","",5,0,0,0,0,0,0,0,"","2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.016539,33.581412,"City","China","Henan Province","漯河",,,,35,0,28,0,0,0,1,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,115.029215,35.761829,"City","China","Henan Province","濮阳",,,,17,0,11,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.241823,35.215892,"City","China","Henan Province","焦作",,,,32,0,29,1,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.85264,34.035506,"City","China","Henan Province","许昌",,,,39,0,36,0,0,0,3,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.625368,34.746599,"City","China","Henan Province","郑州",,,,157,0,126,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.022298,33.011529,"City","China","Henan Province","驻马店",,,,139,0,137,0,0,0,9,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.297272,35.747225,"City","China","Henan Province","鹤壁",,,,19,0,17,0,0,0,2,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.753602,34.765515,"Province","China","Henan Province",,,,,1272,0,1112,20,0,0,44,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.163825,22.276284,"Province","China","Hong Kong",,,,,94,0,30,2,2,0,4,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.454593,30.362641,"City","China","Hubei Province","仙桃",,,,575,0,388,19,0,0,32,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,110.79799,32.629397,"City","China","Hubei Province","十堰",,,,671,0,389,6,0,0,17,3,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.322492,29.841443,"City","China","Hubei Province","咸宁",,,,836,0,644,11,0,0,36,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.175786,30.661214,"City","China","Hubei Province","天门",,,,496,0,332,13,0,0,25,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.916902,30.924568,"City","China","Hubei Province","孝感",,,,3517,0,1829,114,1,0,204,1,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,111.286471,30.691967,"City","China","Hubei Province","宜昌",,,,931,0,429,31,2,0,33,1,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,109.488172,30.272156,"City","China","Hubei Province","恩施州",,,,251,0,172,4,0,0,8,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.305392,30.593098,"City","China","Hubei Province","武汉",,,,48137,0,15829,2132,313,0,2363,28,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,112.900287,30.401947,"City","China","Hubei Province","潜江",,,,198,0,99,9,1,0,2,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia","",-200.0,-200.0,"City","China","Hubei Province","监狱系统","","","",253,0,3,0,0,0,0,0,"","2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,110.675757,31.744897,"City","China","Hubei Province","神农架",,,,11,0,10,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,112.239741,30.335165,"City","China","Hubei Province","荆州",,,,1579,0,913,46,0,0,36,1,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,112.199265,31.035423,"City","China","Hubei Province","荆门",,,,924,0,534,37,1,0,26,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,112.122414,32.008986,"City","China","Hubei Province","襄阳",,,,1175,0,753,32,0,0,52,1,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.894843,30.39194,"City","China","Hubei Province","鄂州",,,,1389,0,685,43,0,0,72,1,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.382458,31.690215,"City","China","Hubei Province","随州",,,,1307,0,740,38,0,0,47,1,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.872316,30.453905,"City","China","Hubei Province","黄冈",,,,2904,0,2041,114,0,0,89,4,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,115.03852,30.199652,"City","China","Hubei Province","黄石",,,,1013,0,653,33,0,0,29,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.341861,30.546498,"Province","China","Hubei Province",,,,,65914,0,26440,2682,318,0,3071,41,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,111.993497,27.700062,"City","China","Hunan Province","娄底",,,,76,0,60,0,0,0,2,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.128958,29.357104,"City","China","Hunan Province","岳阳",,,,156,0,113,1,0,0,2,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,111.698497,29.031673,"City","China","Hunan Province","常德",,,,82,0,72,0,0,0,3,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,110.479191,29.117096,"City","China","Hunan Province","张家界",,,,5,0,5,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,109.998488,27.554978,"City","China","Hunan Province","怀化",,,,40,0,40,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.134002,27.82755,"City","China","Hunan Province","株洲",,,,80,0,62,0,0,0,6,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,111.613445,26.420394,"City","China","Hunan Province","永州",,,,44,0,42,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,112.944049,27.829738,"City","China","Hunan Province","湘潭",,,,36,0,33,0,0,0,4,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,109.739172,28.311947,"City","China","Hunan Province","湘西自治州",,,,8,0,8,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,112.35518,28.55386,"City","China","Hunan Province","益阳",,,,59,0,58,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,112.571997,26.89323,"City","China","Hunan Province","衡阳",,,,48,0,44,0,0,0,6,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,111.467791,27.238892,"City","China","Hunan Province","邵阳",,,,102,0,95,1,0,0,3,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.014717,25.770509,"City","China","Hunan Province","郴州",,,,39,0,34,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,112.938814,28.228209,"City","China","Hunan Province","长沙",,,,242,0,172,2,0,0,8,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,112.98381,28.112444,"Province","China","Hunan Province",,,,,1017,0,838,4,0,0,34,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.132585,40.994785,"City","China","Inner Mongolia","乌兰察布",,,,3,0,2,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,106.794249,39.655388,"City","China","Inner Mongolia","乌海",,,,2,0,2,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,122.067042,46.077561,"City","China","Inner Mongolia","兴安盟乌兰浩特",,,,1,0,1,0,0,0,1,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,109.840347,40.657449,"City","China","Inner Mongolia","包头",,,,11,0,5,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,119.765744,49.211574,"City","China","Inner Mongolia","呼伦贝尔",,,,7,0,4,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,111.74918,40.842585,"City","China","Inner Mongolia","呼和浩特",,,,7,0,4,0,0,0,2,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,107.387657,40.743213,"City","China","Inner Mongolia","巴彦淖尔",,,,8,0,6,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,118.886856,42.257817,"City","China","Inner Mongolia","赤峰",,,,9,0,8,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,122.243444,43.65289,"City","China","Inner Mongolia","通辽",,,,7,0,2,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,109.781327,39.608266,"City","China","Inner Mongolia","鄂尔多斯",,,,11,0,9,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,116.048222,43.933454,"City","China","Inner Mongolia","锡林郭勒",,,,9,0,2,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,111.765617,40.817498,"Province","China","Inner Mongolia",,,,,75,0,45,0,0,0,3,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,124.829026,43.503352,"City","China","JiLin Province","公主岭",,,,6,0,5,0,0,0,1,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,126.549576,43.837883,"City","China","JiLin Province","吉林",,,,5,0,5,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,124.350398,43.166419,"City","China","JiLin Province","四平",,,,15,0,11,1,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,129.508946,42.891253,"City","China","JiLin Province","延边",,,,5,0,5,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,124.825117,45.141789,"City","China","JiLin Province","松原",,,,2,0,2,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,125.683832,42.530341,"City","China","JiLin Province","梅河口市",,,,1,0,1,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,122.839024,45.619641,"City","China","JiLin Province","白城",,,,1,0,0,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,125.143532,42.887918,"City","China","JiLin Province","辽源",,,,7,0,4,0,0,0,2,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,125.939697,41.728401,"City","China","JiLin Province","通化",,,,6,0,3,0,0,0,1,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,125.323544,43.817071,"City","China","JiLin Province","长春",,,,45,0,37,0,0,0,2,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,125.32599,43.896536,"Province","China","JiLin Province",,,,,93,0,73,1,0,0,6,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,118.796877,32.060255,"City","China","Jiangsu Province","南京",,,,93,0,58,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,120.894291,31.980171,"City","China","Jiangsu Province","南通",,,,40,0,37,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,118.275198,33.963232,"City","China","Jiangsu Province","宿迁",,,,13,0,12,0,0,0,1,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,119.973987,31.810689,"City","China","Jiangsu Province","常州",,,,51,0,48,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,117.284124,34.205768,"City","China","Jiangsu Province","徐州",,,,79,0,71,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,119.412966,32.39421,"City","China","Jiangsu Province","扬州",,,,23,0,17,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,120.31191,31.491169,"City","China","Jiangsu Province","无锡",,,,55,0,48,0,0,0,1,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,119.923116,32.455778,"City","China","Jiangsu Province","泰州",,,,37,0,37,0,0,0,5,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,119.015285,33.610353,"City","China","Jiangsu Province","淮安",,,,66,0,55,0,0,0,5,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,120.163561,33.347382,"City","China","Jiangsu Province","盐城",,,,27,0,25,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,120.585315,31.298886,"City","China","Jiangsu Province","苏州",,,,87,0,62,0,0,0,3,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,119.221611,34.596653,"City","China","Jiangsu Province","连云港",,,,48,0,35,0,0,0,2,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,119.425836,32.187849,"City","China","Jiangsu Province","镇江",,,,12,0,10,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,118.763232,32.061707,"Province","China","Jiangsu Province",,,,,631,0,515,0,0,0,17,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,117.943433,28.454863,"City","China","Jiangxi Province","上饶",,,,123,0,109,0,0,0,8,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,116.00193,29.705077,"City","China","Jiangxi Province","九江",,,,118,0,91,0,0,0,11,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,115.858197,28.682892,"City","China","Jiangxi Province","南昌",,,,230,0,198,0,1,0,5,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.992509,27.113443,"City","China","Jiangxi Province","吉安",,,,22,0,15,0,0,0,2,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.416778,27.815619,"City","China","Jiangxi Province","宜春",,,,106,0,96,0,0,0,1,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,116.358181,27.949217,"City","China","Jiangxi Province","抚州",,,,72,0,61,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.917346,27.817808,"City","China","Jiangxi Province","新余",,,,130,0,118,0,0,0,3,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,117.178419,29.268835,"City","China","Jiangxi Province","景德镇",,,,6,0,3,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.854556,27.622768,"City","China","Jiangxi Province","萍乡",,,,33,0,23,0,0,0,3,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.935029,25.831829,"City","China","Jiangxi Province","赣州",,,,76,0,63,1,0,0,2,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,114.946007,25.853212,"City","China","Jiangxi Province","赣江新区",,,,1,0,1,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,117.069202,28.260189,"City","China","Jiangxi Province","鹰潭",,,,18,0,12,0,0,0,1,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,115.909228,28.675696,"Province","China","Jiangxi Province",,,,,935,0,790,1,1,0,36,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,124.354706,40.000499,"City","China","Liaoning Province","丹东",,,,7,0,6,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,121.614682,38.914003,"City","China","Liaoning Province","大连",,,,19,0,12,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,120.471504,41.585133,"City","China","Liaoning Province","朝阳市",,,,6,0,3,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,123.766485,41.294175,"City","China","Liaoning Province","本溪",,,,3,0,3,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,123.431474,41.805698,"City","China","Liaoning Province","沈阳",,,,28,0,26,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,122.070714,41.119997,"City","China","Liaoning Province","盘锦",,,,11,0,11,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,122.235417,40.667012,"City","China","Liaoning Province","营口",,,,1,0,1,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,120.836932,40.711052,"City","China","Liaoning Province","葫芦岛",,,,12,0,5,1,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,123.236944,41.267244,"City","China","Liaoning Province","辽阳",,,,3,0,3,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,123.726166,42.223769,"City","China","Liaoning Province","铁岭",,,,7,0,2,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,121.127003,41.095119,"City","China","Liaoning Province","锦州",,,,12,0,9,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,121.670323,42.021619,"City","China","Liaoning Province","阜新",,,,8,0,6,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,122.994329,41.108647,"City","China","Liaoning Province","鞍山",,,,4,0,0,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,123.42944,41.835441,"Province","China","Liaoning Province",,,,,121,0,93,1,0,0,-4,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,113.543028,22.186835,"Province","China","Macau",,,,,10,0,8,0,0,0,1,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,105.196902,37.499972,"City","China","Ningxia Province","中卫",,,,4,0,3,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,106.198393,37.99746,"City","China","Ningxia Province","吴忠",,,,28,0,27,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,106.24261,36.015855,"City","China","Ningxia Province","固原",,,,5,0,5,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,106.586197,38.164406,"City","China","Ningxia Province","宁东管委会",,,,1,0,1,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,106.383303,38.983236,"City","China","Ningxia Province","石嘴山",,,,1,0,1,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,106.230909,38.487193,"City","China","Ningxia Province","银川",,,,33,0,31,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,106.258754,38.471317,"Province","China","Ningxia Province",,,,,72,0,68,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,100.900997,36.954413,"City","China","Qinghai Province","海北州",,,,3,0,3,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,101.778228,36.617144,"City","China","Qinghai Province","西宁",,,,15,0,15,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,101.780199,36.620901,"Province","China","Qinghai Province",,,,,18,0,18,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,108.708991,34.329605,"City","China","Shaanxi Province","咸阳",,,,17,0,15,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,109.940477,33.870422,"City","China","Shaanxi Province","商洛",,,,7,0,6,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,109.029022,32.684714,"City","China","Shaanxi Province","安康",,,,26,0,20,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,107.237974,34.361979,"City","China","Shaanxi Province","宝鸡",,,,13,0,12,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,109.489727,36.585455,"City","China","Shaanxi Province","延安",,,,8,0,8,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,107.983333,34.23333,"City","China","Shaanxi Province","杨凌",,,,1,0,1,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,109.734589,38.28539,"City","China","Shaanxi Province","榆林",,,,3,0,3,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,107.023323,33.06748,"City","China","Shaanxi Province","汉中",,,,26,0,18,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,109.509786,34.499995,"City","China","Shaanxi Province","渭南",,,,15,0,9,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,108.940174,34.341568,"City","China","Shaanxi Province","西安",,,,120,0,95,1,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,108.945233,34.896756,"City","China","Shaanxi Province","铜川",,,,8,0,6,0,0,0,0,0,,"2020-02-28 18:38:00"
"New Coronavirus Pneumonia",,110.442847,35.476788,"City","China","Shaanxi Province","韩城",,,,1,0,1,0,0,0,0,0,,"2020-02-28 18:38:00"
