//数据集,标签,经度,纬度,级别,国家,省,市,区县,乡镇,村庄,确认,疑似,治愈,死亡,新增确诊,新增疑似,新增治愈,新增死亡,说明,时间
"新型冠状病毒肺炎","",120.894291,31.980171,"市","中国","江苏","南通","","","",33,0,5,0,1,0,3,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",118.275198,33.963232,"市","中国","江苏","宿迁","","","",12,0,3,0,0,0,3,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",119.973987,31.810689,"市","中国","江苏","常州","","","",31,0,6,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",117.284124,34.205768,"市","中国","江苏","徐州","","","",60,0,8,0,4,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",119.412966,32.39421,"市","中国","江苏","扬州","","","",18,0,2,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",120.31191,31.491169,"市","中国","江苏","无锡","","","",41,0,3,0,3,0,-1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",119.923116,32.455778,"市","中国","江苏","泰州","","","",31,0,5,0,1,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",119.015285,33.610353,"市","中国","江苏","淮安","","","",46,0,5,0,2,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",120.163561,33.347382,"市","中国","江苏","盐城","","","",18,0,3,0,1,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",120.585315,31.298886,"市","中国","江苏","苏州","","","",77,0,13,0,2,0,2,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",119.221611,34.596653,"市","中国","江苏","连云港","","","",35,0,4,0,3,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",119.425836,32.187849,"市","中国","江苏","镇江","","","",12,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",115.909228,28.675696,"省","中国","江西","","","","",804,0,127,2,33,0,25,1,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",117.943433,28.454863,"市","中国","江西","上饶","","","",103,0,12,0,5,0,5,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",116.00193,29.705077,"市","中国","江西","九江","","","",101,0,7,0,1,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",115.858197,28.682892,"市","中国","江西","南昌","","","",189,0,35,0,10,0,8,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.992509,27.113443,"市","中国","江西","吉安","","","",18,0,2,0,1,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.416778,27.815619,"市","中国","江西","宜春","","","",77,0,10,0,3,0,4,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",116.358181,27.949217,"市","中国","江西","抚州","","","",64,0,9,0,1,0,2,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.917346,27.817808,"市","中国","江西","新余","","","",105,0,18,0,5,0,5,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",117.178419,29.268835,"市","中国","江西","景德镇","","","",5,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.854556,27.622768,"市","中国","江西","萍乡","","","",25,0,1,0,1,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.935029,25.831829,"市","中国","江西","赣州","","","",71,0,6,1,2,0,4,1,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.946007,25.853212,"市","中国","江西","赣江新区","","","",1,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",117.069202,28.260189,"市","中国","江西","鹰潭","","","",12,0,1,0,1,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.468664,38.037057,"省","中国","河北","","","","",239,0,41,2,21,0,6,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",115.464806,38.873891,"市","中国","河北","保定","","","",26,0,8,0,5,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",118.180193,39.630867,"市","中国","河北","唐山","","","",28,0,2,0,1,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",116.683752,39.538047,"市","中国","河北","廊坊","","","",24,0,5,0,2,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",110.479191,29.117096,"市","中国","河北","张家界","","","",17,0,2,0,12,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",117.96241,40.954071,"市","中国","河北","承德","","","",7,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",116.838834,38.304477,"市","中国","河北","沧州","","","",28,0,8,1,0,0,2,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.51486,38.042307,"市","中国","河北","石家庄","","","",25,0,3,0,1,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",119.600492,39.935385,"市","中国","河北","秦皇岛","","","",7,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",115.670177,37.73892,"市","中国","河北","衡水","","","",8,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.504844,37.070589,"市","中国","河北","邢台","","","",21,0,4,1,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.538961,36.625657,"市","中国","河北","邯郸","","","",27,0,2,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.753602,34.765515,"省","中国","河南","","","","",1105,0,198,7,32,0,17,1,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",111.200135,34.772493,"市","中国","河南","三门峡","","","",7,0,3,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.091023,32.146983,"市","中国","河南","信阳","","","",220,0,28,0,15,0,4,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",112.528321,32.990833,"市","中国","河南","南阳","","","",134,0,28,2,1,0,5,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.696951,33.626149,"市","中国","河南","周口","","","",65,0,14,0,3,0,10,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",115.65637,34.414172,"市","中国","河南","商丘","","","",83,0,9,0,1,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.392392,36.097577,"市","中国","河南","安阳","","","",45,0,10,0,1,0,7,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.192661,33.766169,"市","中国","河南","平顶山","","","",52,0,13,1,2,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.307581,34.797239,"市","中国","河南","开封","","","",24,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.9268,35.303004,"市","中国","河南","新乡","","","",46,0,6,1,2,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",112.45404,34.619682,"市","中国","河南","洛阳","","","",27,0,2,0,2,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",112.601918,35.067243,"市","中国","河南","济源示范区","","","",4,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.016539,33.581412,"市","中国","河南","漯河","","","",30,0,6,0,0,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",115.029215,35.761829,"市","中国","河南","濮阳","","","",10,0,1,0,1,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.241823,35.215892,"市","中国","河南","焦作","","","",25,0,1,1,1,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.85264,34.035506,"市","中国","河南","许昌","","","",31,0,2,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.625368,34.746599,"市","中国","河南","郑州","","","",130,0,36,0,4,0,3,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.022298,33.011529,"市","中国","河南","驻马店","","","",123,0,25,0,7,0,11,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.297272,35.747225,"市","中国","河南","鹤壁","","","",17,0,3,0,0,0,3,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",120.152791,30.267446,"省","中国","浙江","","","","",1092,0,239,0,0,0,38,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",119.922796,28.46763,"市","中国","浙江","丽水","","","",17,0,5,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",121.420757,28.656386,"市","中国","浙江","台州","","","",141,0,35,0,3,0,8,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",120.755486,30.746129,"市","中国","浙江","嘉兴","","","",40,0,5,0,2,0,2,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",121.550357,29.874556,"市","中国","浙江","宁波","","","",149,0,15,0,3,0,2,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",120.15507,30.274084,"市","中国","浙江","杭州","","","",155,0,41,0,-10,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",120.699366,27.994267,"市","中国","浙江","温州","","","",464,0,99,0,16,0,21,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",120.086823,30.894348,"市","中国","浙江","湖州","","","",10,0,3,0,0,0,2,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",120.580232,30.029752,"市","中国","浙江","绍兴","","","",41,0,10,0,3,0,2,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",122.207215,29.985295,"市","中国","浙江","舟山","","","",7,0,5,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",118.859457,28.970079,"市","中国","浙江","衢州","","","",15,0,5,0,0,0,2,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",119.647444,29.079059,"市","中国","浙江","金华","","","",53,0,16,0,0,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",110.349228,20.017377,"省","中国","海南","","","","",142,0,19,3,11,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",110.391073,18.795143,"市","中国","海南","万宁","","","",12,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",109.511909,18.252847,"市","中国","海南","三亚","","","",43,0,11,1,2,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",108.651815,19.095351,"市","中国","海南","东方","","","",3,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",109.690508,19.912026,"市","中国","海南","临高县","","","",6,0,1,0,0,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",109.173055,18.75026,"市","中国","海南","乐东","","","",2,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",109.702392,18.638189,"市","中国","海南","保亭","","","",3,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",109.580811,19.521134,"市","中国","海南","儋州","","","",11,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",110.358891,19.681434,"市","中国","海南","定安县","","","",3,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",109.856655,19.493407,"市","中国","海南","文昌","","","",3,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",109.055724,19.298062,"市","中国","海南","昌江县","","","",6,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",110.198293,20.044001,"市","中国","海南","海口","","","",28,0,4,0,5,0,-1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",110.006755,19.738521,"市","中国","海南","澄迈县","","","",7,0,1,1,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",109.838389,19.033369,"市","中国","海南","琼中县","","","",1,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",110.474648,19.258341,"市","中国","海南","琼海","","","",6,0,0,1,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",110.037504,18.506048,"市","中国","海南","陵水县","","","",4,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.341861,30.546498,"省","中国","湖北","","","","",31728,0,2222,974,2097,0,427,103,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.454593,30.362641,"市","中国","湖北","仙桃","","","",416,0,16,7,37,0,0,2,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",110.79799,32.629397,"市","中国","湖北","十堰","","","",481,0,46,0,14,0,6,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.322492,29.841443,"市","中国","湖北","咸宁","","","",507,0,44,4,14,0,7,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.175786,30.661214,"市","中国","湖北","天门","","","",217,0,10,10,20,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.916902,30.924568,"市","中国","湖北","孝感","","","",2541,0,81,33,105,0,31,4,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",111.286471,30.691967,"市","中国","湖北","宜昌","","","",749,0,43,8,38,0,7,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",109.488172,30.272156,"市","中国","湖北","恩施州","","","",187,0,24,0,16,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.305392,30.593098,"市","中国","湖北","武汉","","","",18454,0,1206,748,1552,0,172,67,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",112.900287,30.401947,"市","中国","湖北","潜江","","","",85,0,3,2,3,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",110.675757,31.744897,"市","中国","湖北","神农架","","","",10,0,6,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",112.239741,30.335165,"市","中国","湖北","荆州","","","",1045,0,46,15,48,0,6,2,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",112.199265,31.035423,"市","中国","湖北","荆门","","","",641,0,63,20,-22,0,12,1,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",112.122414,32.008986,"市","中国","湖北","襄阳","","","",1019,0,42,9,31,0,2,2,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.894843,30.39194,"市","中国","湖北","鄂州","","","",725,0,48,24,86,0,5,3,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.382458,31.690215,"市","中国","湖北","随州","","","",1049,0,23,10,65,0,0,1,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",114.872316,30.453905,"市","中国","湖北","黄冈","","","",2252,0,189,45,111,0,41,2,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",115.03852,30.199652,"市","中国","湖北","黄石","","","",805,0,67,3,45,0,6,1,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",112.98381,28.112444,"省","中国","湖南","","","","",912,0,213,1,33,0,27,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",111.993497,27.700062,"市","中国","湖南","娄底","","","",66,0,8,0,2,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.128958,29.357104,"市","中国","湖南","岳阳","","","",124,0,21,1,9,0,4,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",111.698497,29.031673,"市","中国","湖南","常德","","","",72,0,15,0,6,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",110.479191,29.117096,"市","中国","湖南","张家界","","","",5,0,3,0,-12,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",109.998488,27.554978,"市","中国","湖南","怀化","","","",39,0,15,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.134002,27.82755,"市","中国","湖南","株洲","","","",61,0,10,0,3,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",111.613445,26.420394,"市","中国","湖南","永州","","","",41,0,13,0,1,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",112.944049,27.829738,"市","中国","湖南","湘潭","","","",31,0,11,0,3,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",109.739172,28.311947,"市","中国","湖南","湘西自治州","","","",8,0,6,0,0,0,2,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",112.35518,28.55386,"市","中国","湖南","益阳","","","",53,0,16,0,7,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",112.571997,26.89323,"市","中国","湖南","衡阳","","","",45,0,16,0,0,0,2,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",111.467791,27.238892,"市","中国","湖南","邵阳","","","",89,0,22,0,2,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.014717,25.770509,"市","中国","湖南","郴州","","","",32,0,13,0,0,0,5,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",112.938814,28.228209,"市","中国","湖南","长沙","","","",213,0,39,0,8,0,6,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",113.54,22.2,"省","中国","澳门","","","","",10,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",103.826308,36.059421,"省","中国","甘肃","","","","",86,0,21,2,3,0,4,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",103.210538,35.601182,"市","中国","甘肃","临夏","","","",3,0,2,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",103.834303,36.061089,"市","中国","甘肃","兰州","","","",35,0,10,2,2,0,7,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",105.724947,34.580863,"市","中国","甘肃","天水","","","",12,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",104.626282,35.580662,"市","中国","甘肃","定西","","","",8,0,2,0,0,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",106.66524,35.543051,"市","中国","甘肃","平凉","","","",8,0,0,0,1,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",107.643631,35.709077,"市","中国","甘肃","庆阳","","","",3,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",100.449818,38.925875,"市","中国","甘肃","张掖","","","",2,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",102.911027,34.983385,"市","中国","甘肃","甘南州","","","",6,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",104.138559,36.544756,"市","中国","甘肃","白银","","","",4,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",102.188043,38.520089,"市","中国","甘肃","金昌","","","",1,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",104.921841,33.400684,"市","中国","甘肃","陇南","","","",4,0,0,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",119.295144,26.100779,"省","中国","福建","","","","",267,0,39,0,6,0,4,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",117.638678,26.263406,"市","中国","福建","三明","","","",13,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",117.638678,26.263406,"市","中国","福建","三明","","","",13,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",118.177708,26.641768,"市","中国","福建","南平","","","",18,0,2,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",118.177708,26.641768,"市","中国","福建","南平","","","",18,0,2,0,2,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",118.089425,24.479833,"市","中国","福建","厦门","","","",28,0,3,0,3,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",119.547932,26.665617,"市","中国","福建","宁德","","","",24,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",119.547932,26.665617,"市","中国","福建","宁德","","","",24,0,1,0,1,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",118.675675,24.874132,"市","中国","福建","泉州","","","",42,0,11,0,0,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",117.647481,24.512948,"市","中国","福建","漳州","","","",16,0,3,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",119.296494,26.074507,"市","中国","福建","福州","","","",63,0,12,0,1,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",119.007777,25.454084,"市","中国","福建","莆田","","","",51,0,2,0,4,0,1,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",117.017536,25.075123,"市","中国","福建","龙岩","","","",6,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
"新型冠状病毒肺炎","",117.017536,25.075123,"市","中国","福建","龙岩","","","",6,0,1,0,0,0,0,0,"","2020-02-10 13:00:00"
