gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,owner,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
4323,6,102.539549,27.379939,普格县,,513428,0834,513428000000,,,普格,,,,,,,1458,2,100,1022,1458,4323,,,,
4324,6,102.810097,27.70966,布拖县,,513429,0834,513429000000,,,布拖,,,,,,,1458,2,100,1022,1458,4324,,,,
4325,6,103.246863,27.70026,金阳县,,513430,0834,513430000000,,,金阳,,,,,,,1458,2,100,1022,1458,4325,,,,
4326,6,102.841113,28.017664,昭觉县,,513431,0834,513431000000,,,昭觉,,,,,,,1458,2,100,1022,1458,4326,,,,
4327,6,102.410819,28.310021,喜德县,,513432,0834,513432000000,,,喜德,,,,,,,1458,2,100,1022,1458,4327,,,,
4328,6,102.175387,28.552993,冕宁县,,513433,0834,513433000000,,,冕宁,,,,,,,1458,2,100,1022,1458,4328,,,,
4329,6,102.506193,28.643198,越西县,,513434,0834,513434000000,,,越西,,,,,,,1458,2,100,1022,1458,4329,,,,
4330,6,102.770135,28.969224,甘洛县,,513435,0834,513435000000,,,甘洛,,,,,,,1458,2,100,1022,1458,4330,,,,
4331,6,103.130148,28.331945,美姑县,,513436,0834,513436000000,,,美姑,,,,,,,1458,2,100,1022,1458,4331,,,,
4332,6,103.569784,28.26632,雷波县,,513437,0834,513437000000,,,雷波,,,,,,,1458,2,100,1022,1458,4332,,,,
4333,6,106.710601,26.571464,南明区,,520102,0851,520102000000,,,南明,,,,,,,1459,2,100,1023,1459,4333,,,,
4334,6,106.720632,26.608107,云岩区,,520103,0851,520103000000,,,云岩,,,,,,,1459,2,100,1023,1459,4334,,,,
4335,6,106.666606,26.41337,花溪区,,520111,0851,520111000000,,,花溪,,,,,,,1459,2,100,1023,1459,4335,,,,
4336,6,106.746799,26.634348,乌当区,,520112,0851,520112000000,,,乌当,,,,,,,1459,2,100,1023,1459,4336,,,,
4337,6,106.61945,26.68224,白云区,,520113,0851,520113000000,,,白云,,,,,,,1459,2,100,1023,1459,4337,,,,
4338,6,106.618901,26.605125,观山湖区,,520115,0851,520115000000,,,观山湖,,,,,,,1459,2,100,1023,1459,4338,,,,
4339,6,106.961196,27.061301,开阳县,,520121,0851,520121000000,,,开阳,,,,,,,1459,2,100,1023,1459,4339,,,,
4340,6,106.736564,27.093912,息烽县,,520122,0851,520122000000,,,息烽,,,,,,,1459,2,100,1023,1459,4340,,,,
4341,6,106.588573,26.842603,修文县,,520123,0851,520123000000,,,修文,,,,,,,1459,2,100,1023,1459,4341,,,,
4342,6,106.466953,26.559491,清镇市,,520181,0851,520181000000,,,清镇,,,,,,,1459,2,100,1023,1459,4342,,,,
4343,6,104.841031,26.578621,钟山区,,520201,0858,520201000000,,,钟山,,,,,,,1460,2,100,1023,1460,4343,,,,
4344,6,105.476649,26.204534,六枝特区,,520203,0858,520203000000,,,六枝特,,,,,,,1460,2,100,1023,1460,4344,,,,
4345,6,104.95517,26.551535,水城县,,520221,0858,520221000000,,,水城,,,,,,,1460,2,100,1023,1460,4345,,,,
4346,6,104.469158,25.712973,盘州市,,520200,0858,520281000000,,,盘州,,,,,,,1460,2,100,1023,1460,4346,,,,
4347,6,106.88993,27.648291,红花岗区,,520302,0852,520302000000,,,红花岗,,,,,,,1461,2,100,1023,1461,4347,,,,
4348,6,106.93043,27.75365,汇川区,,520303,0852,520303000000,,,汇川,,,,,,,1461,2,100,1023,1461,4348,,,,
4349,6,106.923566,27.729185,播州区,,520300,0852,520304000000,,,播州,,,,,,,1461,2,100,1023,1461,4349,,,,
4350,6,106.82178,28.137096,桐梓县,,520322,0852,520322000000,,,桐梓,,,,,,,1461,2,100,1023,1461,4350,,,,
4351,6,107.186945,27.949556,绥阳县,,520323,0852,520323000000,,,绥阳,,,,,,,1461,2,100,1023,1461,4351,,,,
4352,6,107.449437,28.556514,正安县,,520324,0852,520324000000,,,正安,,,,,,,1461,2,100,1023,1461,4352,,,,
4353,6,107.608932,28.86577,道真仡佬族苗族自治县,,520325,0852,520325000000,,,,,,,,,,1461,2,100,1023,1461,4353,,,,
4354,6,107.894826,28.566616,务川仡佬族苗族自治县,,520326,0852,520326000000,,,,,,,,,,1461,2,100,1023,1461,4354,,,,
4355,6,107.712038,27.958103,凤冈县,,520327,0852,520327000000,,,凤冈,,,,,,,1461,2,100,1023,1461,4355,,,,
4356,6,107.460979,27.752312,湄潭县,,520328,0852,520328000000,,,湄潭,,,,,,,1461,2,100,1023,1461,4356,,,,
4357,6,107.90123,27.218989,余庆县,,520329,0852,520329000000,,,余庆,,,,,,,1461,2,100,1023,1461,4357,,,,
4358,6,106.193405,28.334652,习水县,,520330,0852,520330000000,,,习水,,,,,,,1461,2,100,1023,1461,4358,,,,
4359,6,105.693959,28.593746,赤水市,,520381,0852,520381000000,,,赤水,,,,,,,1461,2,100,1023,1461,4359,,,,
4360,6,106.396428,27.79484,仁怀市,,520382,0852,520382000000,,,仁怀,,,,,,,1461,2,100,1023,1461,4360,,,,
4361,6,105.962121,26.248918,西秀区,,520402,0853,520402000000,,,西秀,,,,,,,1462,2,100,1023,1462,4361,,,,
4362,6,106.251969,26.40896,平坝区,,520403,0853,520403000000,,,平坝,,,,,,,1462,2,100,1023,1462,4362,,,,
4363,6,105.739731,26.304865,普定县,,520422,0853,520422000000,,,普定,,,,,,,1462,2,100,1023,1462,4363,,,,
4364,6,105.766948,26.060639,镇宁布依族苗族自治县,,520423,0853,520423000000,,,,,,,,,,1462,2,100,1023,1462,4364,,,,
4365,6,105.615549,25.947224,关岭布依族苗族自治县,,520424,0853,520424000000,,,,,,,,,,1462,2,100,1023,1462,4365,,,,
4366,6,106.08062,25.753932,紫云苗族布依族自治县,,520425,0853,520425000000,,,,,,,,,,1462,2,100,1023,1462,4366,,,,
4367,6,105.301863,27.301838,七星关区,,520502,0857,520502000000,,,七星关,,,,,,,1463,2,100,1023,1463,4367,,,,
4368,6,105.608412,27.14071,大方县,,520521,0857,520521000000,,,大方,,,,,,,1463,2,100,1023,1463,4368,,,,
4369,6,106.029861,27.011078,黔西县,,520522,0857,520522000000,,,黔西,,,,,,,1463,2,100,1023,1463,4369,,,,
4370,6,106.216574,27.462559,金沙县,,520523,0857,520523000000,,,金沙,,,,,,,1463,2,100,1023,1463,4370,,,,
4371,6,105.767057,26.666973,织金县,,520524,0857,520524000000,,,织金,,,,,,,1463,2,100,1023,1463,4371,,,,
4372,6,105.379254,26.780983,纳雍县,,520525,0857,520525000000,,,纳雍,,,,,,,1463,2,100,1023,1463,4372,,,,
4373,6,104.276489,26.859693,威宁彝族回族苗族自治县,,520526,0857,520526000000,,,,,,,,,,1463,2,100,1023,1463,4373,,,,
4374,6,104.724869,27.126534,赫章县,,520527,0857,520527000000,,,赫章,,,,,,,1463,2,100,1023,1463,4374,,,,
4375,6,109.176533,27.693905,碧江区,,520602,0856,520602000000,,,碧江,,,,,,,1464,2,100,1023,1464,4375,,,,
4376,6,109.209107,27.521195,万山区,,520603,0856,520603000000,,,万山,,,,,,,1464,2,100,1023,1464,4376,,,,
4377,6,108.83539,27.7031,江口县,,520621,0856,520621000000,,,江口,,,,,,,1464,2,100,1023,1464,4377,,,,
4378,6,108.910573,27.24656,玉屏侗族自治县,,520622,0856,520622000000,,,,,,,,,,1464,2,100,1023,1464,4378,,,,
4379,6,108.219415,27.517151,石阡县,,520623,0856,520623000000,,,石阡,,,,,,,1464,2,100,1023,1464,4379,,,,
4380,6,108.24967,27.940937,思南县,,520624,0856,520624000000,,,思南,,,,,,,1464,2,100,1023,1464,4380,,,,
4381,6,108.405354,27.997448,印江土家族苗族自治县,,520625,0856,520625000000,,,,,,,,,,1464,2,100,1023,1464,4381,,,,
4382,6,108.115354,28.2672,德江县,,520626,0856,520626000000,,,德江,,,,,,,1464,2,100,1023,1464,4382,,,,
4383,6,108.49965,28.567277,沿河土家族自治县,,520627,0856,520627000000,,,,,,,,,,1464,2,100,1023,1464,4383,,,,
4384,6,109.198296,28.157427,松桃苗族自治县,,520628,0856,520628000000,,,,,,,,,,1464,2,100,1023,1464,4384,,,,
4385,6,104.893012,25.095148,兴义市,,522301,0859,522301000000,,,兴义,,,,,,,1465,2,100,1023,1465,4385,,,,
4386,6,105.183159,25.438053,兴仁市,,522322,0859,522302000000,,,兴仁,,,,,,,1465,2,100,1023,1465,4386,,,,
4387,6,104.950452,25.787357,普安县,,522323,0859,522323000000,,,普安,,,,,,,1465,2,100,1023,1465,4387,,,,
4388,6,105.215914,25.837889,晴隆县,,522324,0859,522324000000,,,晴隆,,,,,,,1465,2,100,1023,1465,4388,,,,
4389,6,105.646633,25.388817,贞丰县,,522325,0859,522325000000,,,贞丰,,,,,,,1465,2,100,1023,1465,4389,,,,
4390,6,106.090154,25.173745,望谟县,,522326,0859,522326000000,,,望谟,,,,,,,1465,2,100,1023,1465,4390,,,,
4391,6,105.808239,24.986653,册亨县,,522327,0859,522327000000,,,册亨,,,,,,,1465,2,100,1023,1465,4391,,,,
4392,6,105.439304,25.101783,安龙县,,522328,0859,522328000000,,,安龙,,,,,,,1465,2,100,1023,1465,4392,,,,
4393,6,107.977081,26.570405,凯里市,,522601,0855,522601000000,,,凯里,,,,,,,1466,2,100,1023,1466,4393,,,,
4394,6,107.912381,26.909041,黄平县,,522622,0855,522622000000,,,黄平,,,,,,,1466,2,100,1023,1466,4394,,,,
4395,6,108.120011,27.03618,施秉县,,522623,0855,522623000000,,,施秉,,,,,,,1466,2,100,1023,1466,4395,,,,
4396,6,108.67119,26.956501,三穗县,,522624,0855,522624000000,,,三穗,,,,,,,1466,2,100,1023,1466,4396,,,,
4397,6,108.42537,27.052365,镇远县,,522625,0855,522625000000,,,镇远,,,,,,,1466,2,100,1023,1466,4397,,,,
4398,6,108.811889,27.177343,岑巩县,,522626,0855,522626000000,,,岑巩,,,,,,,1466,2,100,1023,1466,4398,,,,
4399,6,109.203254,26.913095,天柱县,,522627,0855,522627000000,,,天柱,,,,,,,1466,2,100,1023,1466,4399,,,,
4400,6,109.196038,26.679668,锦屏县,,522628,0855,522628000000,,,锦屏,,,,,,,1466,2,100,1023,1466,4400,,,,
4401,6,108.437219,26.731608,剑河县,,522629,0855,522629000000,,,剑河,,,,,,,1466,2,100,1023,1466,4401,,,,
4402,6,108.317039,26.670931,台江县,,522630,0855,522630000000,,,台江,,,,,,,1466,2,100,1023,1466,4402,,,,
4403,6,109.132102,26.233612,黎平县,,522631,0855,522631000000,,,黎平,,,,,,,1466,2,100,1023,1466,4403,,,,
4404,6,108.517877,25.935111,榕江县,,522632,0855,522632000000,,,榕江,,,,,,,1466,2,100,1023,1466,4404,,,,
4405,6,108.901319,25.756227,从江县,,522633,0855,522633000000,,,从江,,,,,,,1466,2,100,1023,1466,4405,,,,
4406,6,108.073192,26.381695,雷山县,,522634,0855,522634000000,,,雷山,,,,,,,1466,2,100,1023,1466,4406,,,,
4407,6,107.585306,26.49476,麻江县,,522635,0855,522635000000,,,麻江,,,,,,,1466,2,100,1023,1466,4407,,,,
4408,6,107.784536,26.201686,丹寨县,,522636,0855,522636000000,,,丹寨,,,,,,,1466,2,100,1023,1466,4408,,,,
4409,6,107.514673,26.26286,都匀市,,522701,0854,522701000000,,,都匀,,,,,,,1467,2,100,1023,1467,4409,,,,
4410,6,107.516191,26.689891,福泉市,,522702,0854,522702000000,,,福泉,,,,,,,1467,2,100,1023,1467,4410,,,,
4411,6,107.882495,25.413738,荔波县,,522722,0854,522722000000,,,荔波,,,,,,,1467,2,100,1023,1467,4411,,,,
4412,6,107.228731,26.560554,贵定县,,522723,0854,522723000000,,,贵定,,,,,,,1467,2,100,1023,1467,4412,,,,
4413,6,107.467186,27.081815,瓮安县,,522725,0854,522725000000,,,瓮安,,,,,,,1467,2,100,1023,1467,4413,,,,
4414,6,107.540971,25.825346,独山县,,522726,0854,522726000000,,,独山,,,,,,,1467,2,100,1023,1467,4414,,,,
4415,6,107.318829,25.834969,平塘县,,522727,0854,522727000000,,,平塘,,,,,,,1467,2,100,1023,1467,4415,,,,
4416,6,106.747656,25.427763,罗甸县,,522728,0854,522728000000,,,罗甸,,,,,,,1467,2,100,1023,1467,4416,,,,
4417,6,106.443593,26.025214,长顺县,,522729,0854,522729000000,,,长顺,,,,,,,1467,2,100,1023,1467,4417,,,,
4418,6,106.975611,26.456682,龙里县,,522730,0854,522730000000,,,龙里,,,,,,,1467,2,100,1023,1467,4418,,,,
4419,6,106.653485,26.135492,惠水县,,522731,0854,522731000000,,,惠水,,,,,,,1467,2,100,1023,1467,4419,,,,
4420,6,107.86574,25.986562,三都水族自治县,,522732,0854,522732000000,,,,,,,,,,1467,2,100,1023,1467,4420,,,,
4421,6,102.705528,25.046632,五华区,,530102,0871,530102000000,,,五华,,,,,,,1468,2,100,1024,1468,4421,,,,
4422,6,102.750416,25.119045,盘龙区,,530103,0871,530103000000,,,盘龙,,,,,,,1468,2,100,1024,1468,4422,,,,
4423,6,102.742328,25.018055,官渡区,,530111,0871,530111000000,,,官渡,,,,,,,1468,2,100,1024,1468,4423,,,,
4424,6,102.663046,25.041353,西山区,,530112,0871,530112000000,,,西山,,,,,,,1468,2,100,1024,1468,4424,,,,
4425,6,103.185942,26.08612,东川区,,530113,0871,530113000000,,,东川,,,,,,,1468,2,100,1024,1468,4425,,,,
4426,6,102.820035,24.888579,呈贡区,,530114,0871,530114000000,,,呈贡,,,,,,,1468,2,100,1024,1468,4426,,,,
4427,6,102.594201,24.672908,晋宁区,,530115,0871,530115000000,,,晋宁,,,,,,,1468,2,100,1024,1468,4427,,,,
4428,6,102.496269,25.224975,富民县,,530124,0871,530124000000,,,富民,,,,,,,1468,2,100,1024,1468,4428,,,,
4429,6,103.139404,24.922515,宜良县,,530125,0871,530125000000,,,宜良,,,,,,,1468,2,100,1024,1468,4429,,,,
4430,6,103.288917,24.774741,石林彝族自治县,,530126,0871,530126000000,,,,,,,,,,1468,2,100,1024,1468,4430,,,,
4431,6,103.035113,25.341477,嵩明县,,530127,0871,530127000000,,,嵩明,,,,,,,1468,2,100,1024,1468,4431,,,,
4432,6,102.470013,25.554246,禄劝彝族苗族自治县,,530128,0871,530128000000,,,,,,,,,,1468,2,100,1024,1468,4432,,,,
4433,6,103.254763,25.561166,寻甸回族彝族自治县,,530129,0871,530129000000,,,,,,,,,,1468,2,100,1024,1468,4433,,,,
4434,6,102.477028,24.922393,安宁市,,530181,0871,530181000000,,,安宁,,,,,,,1468,2,100,1024,1468,4434,,,,
4435,6,103.803003,25.498258,麒麟区,,530302,0874,530302000000,,,麒麟,,,,,,,1469,2,100,1024,1469,4435,,,,
4436,6,103.794144,25.493001,沾益区,,530300,0874,530303000000,,,沾益,,,,,,,1469,2,100,1024,1469,4436,,,,
4437,6,103.576646,25.431256,马龙区,,530321,0874,530304000000,,,马龙,,,,,,,1469,2,100,1024,1469,4437,,,,
4438,6,103.66476,25.033095,陆良县,,530322,0874,530322000000,,,陆良,,,,,,,1469,2,100,1024,1469,4438,,,,
4439,6,103.983451,24.825409,师宗县,,530323,0874,530323000000,,,师宗,,,,,,,1469,2,100,1024,1469,4439,,,,
4440,6,104.306446,24.887521,罗平县,,530324,0874,530324000000,,,罗平,,,,,,,1469,2,100,1024,1469,4440,,,,
4441,6,104.252842,25.677274,富源县,,530325,0874,530325000000,,,富源,,,,,,,1469,2,100,1024,1469,4441,,,,
4442,6,103.295422,26.421401,会泽县,,530326,0874,530326000000,,,会泽,,,,,,,1469,2,100,1024,1469,4442,,,,
4443,6,104.102144,26.222965,宣威市,,530381,0874,530381000000,,,宣威,,,,,,,1469,2,100,1024,1469,4443,,,,
4444,6,102.538912,24.344145,红塔区,,530402,0877,530402000000,,,红塔,,,,,,,1470,2,100,1024,1470,4444,,,,
4445,6,102.752292,24.290501,江川区,,530403,0877,530403000000,,,江川,,,,,,,1470,2,100,1024,1470,4445,,,,
4446,6,102.906879,24.676899,澄江县,,530422,0877,530422000000,,,澄江,,,,,,,1470,2,100,1024,1470,4446,,,,
4447,6,102.758575,24.115053,通海县,,530423,0877,530423000000,,,通海,,,,,,,1470,2,100,1024,1470,4447,,,,
4448,6,102.92745,24.195809,华宁县,,530424,0877,530424000000,,,华宁,,,,,,,1470,2,100,1024,1470,4448,,,,
4449,6,102.160994,24.674525,易门县,,530425,0877,530425000000,,,易门,,,,,,,1470,2,100,1024,1470,4449,,,,
4450,6,102.404248,24.171645,峨山彝族自治县,,530426,0877,530426000000,,,,,,,,,,1470,2,100,1024,1470,4450,,,,
4451,6,101.988741,24.072915,新平彝族傣族自治县,,530427,0877,530427000000,,,,,,,,,,1470,2,100,1024,1470,4451,,,,
4452,6,101.996677,23.599191,元江哈尼族彝族傣族自治县,,530428,0877,530428000000,,,,,,,,,,1470,2,100,1024,1470,4452,,,,
4453,6,99.164693,25.124018,隆阳区,,530502,0875,530502000000,,,隆阳,,,,,,,1471,2,100,1024,1471,4453,,,,
4454,6,99.188345,24.726012,施甸县,,530521,0875,530521000000,,,施甸,,,,,,,1471,2,100,1024,1471,4454,,,,
4455,6,98.688886,24.58984,龙陵县,,530523,0875,530523000000,,,龙陵,,,,,,,1471,2,100,1024,1471,4455,,,,
4456,6,99.604301,24.831022,昌宁县,,530524,0875,530524000000,,,昌宁,,,,,,,1471,2,100,1024,1471,4456,,,,
4457,6,98.484964,25.036051,腾冲市,,530581,0875,530581000000,,,腾冲,,,,,,,1471,2,100,1024,1471,4457,,,,
4458,6,103.704465,27.323517,昭阳区,,530602,0870,530602000000,,,昭阳,,,,,,,1472,2,100,1024,1472,4458,,,,
4459,6,103.556152,27.190249,鲁甸县,,530621,0870,530621000000,,,鲁甸,,,,,,,1472,2,100,1024,1472,4459,,,,
4460,6,102.928695,26.912147,巧家县,,530622,0870,530622000000,,,巧家,,,,,,,1472,2,100,1024,1472,4460,,,,
4461,6,104.232177,28.112158,盐津县,,530623,0870,530623000000,,,盐津,,,,,,,1472,2,100,1024,1472,4461,,,,
4462,6,103.889184,27.751559,大关县,,530624,0870,530624000000,,,大关,,,,,,,1472,2,100,1024,1472,4462,,,,
4463,6,103.636114,28.232733,永善县,,530625,0870,530625000000,,,永善,,,,,,,1472,2,100,1024,1472,4463,,,,
4464,6,103.966866,28.595571,绥江县,,530626,0870,530626000000,,,绥江,,,,,,,1472,2,100,1024,1472,4464,,,,
4465,6,104.871034,27.445216,镇雄县,,530627,0870,530627000000,,,镇雄,,,,,,,1472,2,100,1024,1472,4465,,,,
4466,6,104.045951,27.628673,彝良县,,530628,0870,530628000000,,,彝良,,,,,,,1472,2,100,1024,1472,4466,,,,
4467,6,105.045919,27.85017,威信县,,530629,0870,530629000000,,,威信,,,,,,,1472,2,100,1024,1472,4467,,,,
4468,6,104.413458,28.633057,水富市,,530630,0870,530681000000,,,水富,,,,,,,1472,2,100,1024,1472,4468,,,,
4469,6,100.224632,26.880731,古城区,,530702,0888,530702000000,,,古城,,,,,,,1473,2,100,1024,1473,4469,,,,
4470,6,100.235831,26.825018,玉龙纳西族自治县,,530721,0888,530721000000,,,,,,,,,,1473,2,100,1024,1473,4470,,,,
4471,6,100.749537,26.687792,永胜县,,530722,0888,530722000000,,,永胜,,,,,,,1473,2,100,1024,1473,4471,,,,
4472,6,101.264648,26.632765,华坪县,,530723,0888,530723000000,,,华坪,,,,,,,1473,2,100,1024,1473,4472,,,,
4473,6,100.850824,27.285655,宁蒗彝族自治县,,530724,0888,530724000000,,,,,,,,,,1473,2,100,1024,1473,4473,,,,
4474,6,100.975952,22.789886,思茅区,,530802,0879,530802000000,,,思茅,,,,,,,1474,2,100,1024,1474,4474,,,,
4475,6,101.04385,23.064425,宁洱哈尼族彝族自治县,,530821,0879,530821000000,,,,,,,,,,1474,2,100,1024,1474,4475,,,,
4476,6,101.691015,23.434636,墨江哈尼族自治县,,530822,0879,530822000000,,,,,,,,,,1474,2,100,1024,1474,4476,,,,
4477,6,100.832747,24.449811,景东彝族自治县,,530823,0879,530823000000,,,,,,,,,,1474,2,100,1024,1474,4477,,,,
4478,6,100.70176,23.499755,景谷傣族彝族自治县,,530824,0879,530824000000,,,,,,,,,,1474,2,100,1024,1474,4478,,,,
4479,6,101.107004,24.007072,镇沅彝族哈尼族拉祜族自治县,,530825,0879,530825000000,,,,,,,,,,1474,2,100,1024,1474,4479,,,,
4480,6,101.860839,22.58897,江城哈尼族彝族自治县,,530826,0879,530826000000,,,,,,,,,,1474,2,100,1024,1474,4480,,,,
4481,6,99.58337,22.332229,孟连傣族拉祜族佤族自治县,,530827,0879,530827000000,,,,,,,,,,1474,2,100,1024,1474,4481,,,,
4482,6,99.931124,22.559034,澜沧拉祜族自治县,,530828,0879,530828000000,,,,,,,,,,1474,2,100,1024,1474,4482,,,,
4483,6,99.589332,22.647646,西盟佤族自治县,,530829,0879,530829000000,,,,,,,,,,1474,2,100,1024,1474,4483,,,,
4484,6,100.081274,23.897732,临翔区,,530902,0883,530902000000,,,临翔,,,,,,,1475,2,100,1024,1475,4484,,,,
4485,6,99.927571,24.583595,凤庆县,,530921,0883,530921000000,,,凤庆,,,,,,,1475,2,100,1024,1475,4485,,,,
4486,6,100.121996,24.439867,云县,,530922,0883,530922000000,,,,,,,,,,1475,2,100,1024,1475,4486,,,,
4487,6,99.258492,24.021188,永德县,,530923,0883,530923000000,,,永德,,,,,,,1475,2,100,1024,1475,4487,,,,
4488,6,98.82489,23.765412,镇康县,,530924,0883,530924000000,,,镇康,,,,,,,1475,2,100,1024,1475,4488,,,,
4489,6,99.826751,23.476288,双江拉祜族佤族布朗族傣族自治县,,530925,0883,530925000000,,,,,,,,,,1475,2,100,1024,1475,4489,,,,
4490,6,99.396001,23.540605,耿马傣族佤族自治县,,530926,0883,530926000000,,,,,,,,,,1475,2,100,1024,1475,4490,,,,
4491,6,99.245378,23.149489,沧源佤族自治县,,530927,0883,530927000000,,,,,,,,,,1475,2,100,1024,1475,4491,,,,
4492,6,101.544484,25.035973,楚雄市,,532301,0878,532301000000,,,楚雄,,,,,,,1476,2,100,1024,1476,4492,,,,
4493,6,101.640551,24.692013,双柏县,,532322,0878,532322000000,,,双柏,,,,,,,1476,2,100,1024,1476,4493,,,,
4494,6,101.545138,25.316198,牟定县,,532323,0878,532323000000,,,牟定,,,,,,,1476,2,100,1024,1476,4494,,,,
4495,6,101.272063,25.19523,南华县,,532324,0878,532324000000,,,南华,,,,,,,1476,2,100,1024,1476,4495,,,,
4496,6,101.240228,25.507163,姚安县,,532325,0878,532325000000,,,姚安,,,,,,,1476,2,100,1024,1476,4496,,,,
4497,6,101.334954,25.732496,大姚县,,532326,0878,532326000000,,,大姚,,,,,,,1476,2,100,1024,1476,4497,,,,
4498,6,101.664664,26.052872,永仁县,,532327,0878,532327000000,,,永仁,,,,,,,1476,2,100,1024,1476,4498,,,,
4499,6,101.873176,25.707582,元谋县,,532328,0878,532328000000,,,元谋,,,,,,,1476,2,100,1024,1476,4499,,,,
4500,6,102.402726,25.533193,武定县,,532329,0878,532329000000,,,武定,,,,,,,1476,2,100,1024,1476,4500,,,,
4501,6,102.077381,25.152876,禄丰县,,532331,0878,532331000000,,,禄丰,,,,,,,1476,2,100,1024,1476,4501,,,,
4502,6,103.158203,23.361691,个旧市,,532501,0873,532501000000,,,个旧,,,,,,,1477,2,100,1024,1477,4502,,,,
4503,6,103.26535,23.717004,开远市,,532502,0873,532502000000,,,开远,,,,,,,1477,2,100,1024,1477,4503,,,,
4504,6,103.362899,23.398722,蒙自市,,532503,0873,532503000000,,,蒙自,,,,,,,1477,2,100,1024,1477,4504,,,,
4505,6,103.41278,24.414677,弥勒市,,532504,0873,532504000000,,,弥勒,,,,,,,1477,2,100,1024,1477,4505,,,,
4506,6,103.685728,22.986439,屏边苗族自治县,,532523,0873,532523000000,,,,,,,,,,1477,2,100,1024,1477,4506,,,,
4507,6,102.825167,23.637473,建水县,,532524,0873,532524000000,,,建水,,,,,,,1477,2,100,1024,1477,4507,,,,
4508,6,102.493603,23.708618,石屏县,,532525,0873,532525000000,,,石屏,,,,,,,1477,2,100,1024,1477,4508,,,,
4509,6,103.764177,24.534995,泸西县,,532527,0873,532527000000,,,泸西,,,,,,,1477,2,100,1024,1477,4509,,,,
4510,6,102.833857,23.222766,元阳县,,532528,0873,532528000000,,,元阳,,,,,,,1477,2,100,1024,1477,4510,,,,
4511,6,102.41906,23.371673,红河县,,532529,0873,532529000000,,,红河,,,,,,,1477,2,100,1024,1477,4511,,,,
4512,6,103.224705,22.782429,金平苗族瑶族傣族自治县,,532530,0873,532530000000,,,,,,,,,,1477,2,100,1024,1477,4512,,,,
4513,6,102.390928,22.996353,绿春县,,532531,0873,532531000000,,,绿春,,,,,,,1477,2,100,1024,1477,4513,,,,
4514,6,103.937527,22.532498,河口瑶族自治县,,532532,0873,532532000000,,,,,,,,,,1477,2,100,1024,1477,4514,,,,
4515,6,104.230421,23.388974,文山市,,532601,0876,532601000000,,,文山,,,,,,,1478,2,100,1024,1478,4515,,,,
4516,6,104.334989,23.60842,砚山县,,532622,0876,532622000000,,,砚山,,,,,,,1478,2,100,1024,1478,4516,,,,
4517,6,104.670338,23.440539,西畴县,,532623,0876,532623000000,,,西畴,,,,,,,1478,2,100,1024,1478,4517,,,,
4518,6,104.700464,23.128502,麻栗坡县,,532624,0876,532624000000,,,麻栗坡,,,,,,,1478,2,100,1024,1478,4518,,,,
4519,6,104.391819,23.015529,马关县,,532625,0876,532625000000,,,马关,,,,,,,1478,2,100,1024,1478,4519,,,,
4520,6,104.193671,24.044674,丘北县,,532626,0876,532626000000,,,丘北,,,,,,,1478,2,100,1024,1478,4520,,,,
4521,6,105.052027,24.048598,广南县,,532627,0876,532627000000,,,广南,,,,,,,1478,2,100,1024,1478,4521,,,,
4522,6,105.627888,23.628105,富宁县,,532628,0876,532628000000,,,富宁,,,,,,,1478,2,100,1024,1478,4522,,,,
4523,6,100.770536,22.002969,景洪市,,532801,0691,532801000000,,,景洪,,,,,,,1479,2,100,1024,1479,4523,,,,
4524,6,100.451378,21.960023,勐海县,,532822,0691,532822000000,,,勐海,,,,,,,1479,2,100,1024,1479,4524,,,,
4525,6,101.563345,21.461996,勐腊县,,532823,0691,532823000000,,,勐腊,,,,,,,1479,2,100,1024,1479,4525,,,,
4526,6,100.240277,25.596099,大理市,,532901,0872,532901000000,,,大理,,,,,,,1480,2,100,1024,1480,4526,,,,
4527,6,99.957045,25.673338,漾濞彝族自治县,,532922,0872,532922000000,,,,,,,,,,1480,2,100,1024,1480,4527,,,,
4528,6,100.549956,25.486977,祥云县,,532923,0872,532923000000,,,祥云,,,,,,,1480,2,100,1024,1480,4528,,,,
4529,6,100.574446,25.830516,宾川县,,532924,0872,532924000000,,,宾川,,,,,,,1480,2,100,1024,1480,4529,,,,
4530,6,100.489842,25.346739,弥渡县,,532925,0872,532925000000,,,弥渡,,,,,,,1480,2,100,1024,1480,4530,,,,
4531,6,100.507949,25.046503,南涧彝族自治县,,532926,0872,532926000000,,,,,,,,,,1480,2,100,1024,1480,4531,,,,
4532,6,100.306029,25.230112,巍山彝族回族自治县,,532927,0872,532927000000,,,,,,,,,,1480,2,100,1024,1480,4532,,,,
4533,6,99.540327,25.467791,永平县,,532928,0872,532928000000,,,永平,,,,,,,1480,2,100,1024,1480,4533,,,,
4534,6,99.369976,25.888641,云龙县,,532929,0872,532929000000,,,云龙,,,,,,,1480,2,100,1024,1480,4534,,,,
4535,6,99.95009,26.114654,洱源县,,532930,0872,532930000000,,,洱源,,,,,,,1480,2,100,1024,1480,4535,,,,
4536,6,99.904643,26.540778,剑川县,,532931,0872,532931000000,,,剑川,,,,,,,1480,2,100,1024,1480,4536,,,,
