# 来源：本词表来自BCC语料库汉语部分的报刊（news）频道。
# 说明：未去除字母词。存在部分数量词残留。
# 制作：北京语言大学・信息科学学院・大数据与教育技术研究所 2015年10月
# 引用：北京语言大学BCC语料库 http://bcc.blcu.edu.cn
# 吾匣：截取频数大于等于200的数据
"词","排名","频次"
啄食,50290,811
瘠,50291,811
浊浪,50292,811
第五批,50293,811
歪歪扭扭,50294,811
老生常谈,50295,811
蟾蜍,50296,811
疥疮,50297,811
东条英机,50298,811
刘志,50299,811
箸,50300,811
好强,50301,811
包装厂,50302,811
尽忠,50303,811
糊弄,50304,811
高压氧,50305,811
淮阴,50306,811
张磊,50307,810
推动者,50308,810
销售网,50309,810
吕世华,50310,810
陈建华,50311,810
落难,50312,810
庄泳,50313,810
纸制,50314,810
英芝,50315,810
豁出,50316,810
开封市,50317,810
本地网,50318,810
黄晋发,50319,810
郑朝宗,50320,810
济世,50321,810
煤气化,50322,810
音域,50323,810
贵公司,50324,810
删节,50325,810
一盆盆,50326,810
毛线衣,50327,810
律师们,50328,810
气浪,50329,810
憨态可掬,50330,810
王志强,50331,810
萨利姆,50332,810
割开,50333,810
王晶,50334,810
蒸腾,50335,810
紧凑型,50336,810
加里亚莫娃,50337,810
翩然,50338,809
金身,50339,809
女画家,50340,809
王怀忠,50341,809
立法法,50342,809
便利于,50343,809
刚劲,50344,809
无机盐,50345,809
轰响,50346,809
古雅,50347,809
陈宝国,50348,809
雨棚,50349,809
雕版,50350,809
哀鸣,50351,809
卖艺,50352,809
肠癌,50353,809
常宝,50354,809
委曲,50355,809
林瑛,50356,809
阿丽亚娜,50357,809
厦门中药厂,50358,809
西湖电影院,50359,809
狂呼,50360,809
刘东,50361,809
永兴岛,50362,809
吊打,50363,809
尔虞我诈,50364,809
猛升,50365,809
贰拾,50366,808
指斥,50367,808
大放厥词,50368,808
缘起,50369,808
大站,50370,808
道白,50371,808
胡万里,50372,808
偷越,50373,808
经销部,50374,808
第8位,50375,808
核辐射,50376,808
啊呀,50377,808
火药枪,50378,808
香茶,50379,808
渭河,50380,808
万世,50381,808
金盆,50382,808
北山街,50383,808
侧卧,50384,808
王莲,50385,808
山高路远,50386,808
蜡笔,50387,808
后手,50388,808
天时地利人和,50389,808
多明戈,50390,808
怡然自得,50391,808
合乎要求,50392,808
王正雄,50393,807
王丽萍,50394,807
丘疹,50395,807
幼托,50396,807
桔梗,50397,807
抢救性,50398,807
鸾,50399,807
羽协,50400,807
上京,50401,807
寻寻觅觅,50402,807
华侨饭店,50403,807
上半夜,50404,807
何如,50405,807
正方,50406,807
参预,50407,807
萨乌丁,50408,807
信息交换,50409,807
脂粉,50410,807
江陵,50411,807
金雁酒店,50412,807
衢州市,50413,807
大庆党委,50414,807
同安湾,50415,807
华东理工大学,50416,807
阳极,50417,807
抛进,50418,807
暖洋洋,50419,807
砍头,50420,807
加里曼丹,50421,807
复旧,50422,807
册子,50423,807
杰哈德,50424,807
文牍主义,50425,807
巴格达市,50426,807
木盆,50427,807
融会,50428,807
误点,50429,807
行都,50430,807
程序员,50431,807
美食城,50432,807
时政,50433,807
拜读,50434,806
团日,50435,806
干着急,50436,806
红极一时,50437,806
天然资源,50438,806
脑动脉,50439,806
雷科巴,50440,806
望月,50441,806
思亲,50442,806
国民党集团,50443,806
嬉笑,50444,806
浩浩,50445,806
梵天寺,50446,806
各执一词,50447,806
职员们,50448,806
溃不成军,50449,806
法盲,50450,806
盐类,50451,806
泛指,50452,806
传经,50453,806
入眼,50454,806
步法,50455,806
干涩,50456,806
中共天津市委,50457,806
虚度,50458,806
菲利普,50459,806
三老四严,50460,806
内镜,50461,806
基因库,50462,805
远视,50463,805
牛玉儒,50464,805
勃然大怒,50465,805
四季青乡,50466,805
强战,50467,805
不置可否,50468,805
单纯性,50469,805
付酬,50470,805
雅尔塔,50471,805
翠微,50472,805
遮拦,50473,805
碰钉子,50474,805
牙缝,50475,805
关连,50476,805
达吉斯坦,50477,805
马岭河,50478,805
李颉伯,50479,805
羞怯,50480,805
冬运会,50481,805
个人化,50482,805
端阳,50483,805
江西队,50484,805
孙科,50485,805
计时赛,50486,805
知识点,50487,805
相纸,50488,805
刘熠煊,50489,805
血迹斑斑,50490,805
鲥鱼,50491,805
地方军,50492,804
龙的传人,50493,804
厨师长,50494,804
一日三,50495,804
脚后跟,50496,804
俄勒冈州,50497,804
冲进去,50498,804
癞,50499,804
莴苣,50500,804
爱面子,50501,804
旧市区,50502,804
分区赛,50503,804
丝绵,50504,804
倒贴,50505,804
化分,50506,804
面人,50507,804
碓,50508,804
赵南起,50509,804
玄奘,50510,804
酱园,50511,804
迷惑不解,50512,804
邦戈,50513,804
张立,50514,804
虎狼,50515,804
投影仪,50516,804
自供,50517,804
走钢丝,50518,804
驻留,50519,803
第2卷,50520,803
林智忠,50521,803
国安俱乐部,50522,803
个旧,50523,803
费俊龙,50524,803
云水,50525,803
对记者们,50526,803
第二十届,50527,803
何厝村,50528,803
刘仁,50529,803
梦魇,50530,803
公平性,50531,803
混养,50532,803
民富,50533,803
阵地战,50534,803
靡,50535,803
双月,50536,803
赵学敏,50537,803
神明,50538,803
困窘,50539,803
特立独行,50540,803
浸染,50541,803
书局,50542,803
蔫,50543,802
夏洛特,50544,802
断然措施,50545,802
养心,50546,802
百分制,50547,802
皮市巷,50548,802
安平,50549,802
爱德华兹,50550,802
伊妹儿,50551,802
选辑,50552,802
瓜葛,50553,802
人才交流大会,50554,802
狭路相逢,50555,802
黄黄,50556,802
血气方刚,50557,802
压倒性,50558,802
吴慧泉,50559,802
路南,50560,802
绥远省,50561,802
一瘸一拐,50562,802
西单商场,50563,802
菱角,50564,801
安迪伟,50565,801
李翔,50566,801
仅够,50567,801
奶妈,50568,801
仔仔细细,50569,801
曾祖父,50570,801
应用程序,50571,801
接踵,50572,801
爱河,50573,801
阜阳市,50574,801
农业大学,50575,801
鸡生蛋,50576,801
精明能干,50577,801
惊弓之鸟,50578,801
空转,50579,801
粪土,50580,801
路鹏宇,50581,801
四平八稳,50582,801
合葬,50583,801
飘泊,50584,801
截取,50585,801
打蜡,50586,801
哥儿们,50587,800
陪审,50588,800
素面,50589,800
贯彻始终,50590,800
气旋,50591,800
爬升,50592,800
舞伴,50593,800
经社理事会,50594,800
刘春,50595,800
商品库存,50596,800
孙晓村,50597,800
晤,50598,800
哔,50599,800
赣南区,50600,800
打先锋,50601,800
神学,50602,800
犹他州,50603,800
名声在外,50604,800
高加索地区,50605,800
扎紧,50606,800
合成洗涤剂,50607,800
多特蒙德队,50608,800
奂,50609,800
乐山大佛,50610,800
天理,50611,800
涌流,50612,800
脑瘤,50613,799
热轧,50614,799
羊奶,50615,799
结痂,50616,799
砍价,50617,799
不可偏废,50618,799
苏里南,50619,799
主人们,50620,799
吓死,50621,799
药农,50622,799
心魄,50623,799
材料科学,50624,799
天神,50625,799
仰仗,50626,799
炉山县,50627,799
羊圈,50628,799
张逢雨,50629,799
春假,50630,799
弄好,50631,799
人民文化馆,50632,799
自傲,50633,799
同宗,50634,799
临界点,50635,799
出租者,50636,799
食管癌,50637,799
洋鬼子,50638,798
生死与共,50639,798
渣土,50640,798
巴哈马,50641,798
滥竽充数,50642,798
钢城,50643,798
上海师范大学,50644,798
老米,50645,798
诱捕,50646,798
底稿,50647,798
拴住,50648,798
忘恩负义,50649,798
集美医院,50650,798
共培养,50651,798
第十名,50652,798
文明路,50653,798
冒尖户,50654,798
查考,50655,798
秃顶,50656,798
驱走,50657,798
弓形,50658,798
宽宽,50659,798
复利,50660,798
夺人,50661,798
湘菜,50662,798
遗臭万年,50663,797
陈巧恩,50664,797
慈济宫,50665,797
上海国际会议中心,50666,797
济济,50667,797
叶辛,50668,797
晚归,50669,797
飘洋过海,50670,797
李艳,50671,797
梭子蟹,50672,797
校工,50673,797
锦绣河山,50674,797
路北,50675,797
借读,50676,797
双桥,50677,797
富华,50678,797
筹募,50679,797
酌予,50680,797
根须,50681,797
呱呱坠地,50682,797
福日,50683,797
侯宝林,50684,796
收罗,50685,796
闻风丧胆,50686,796
徐冰,50687,796
交警们,50688,796
第1名,50689,796
农机化,50690,796
渔捞,50691,796
菜摊,50692,796
比基尼,50693,796
书海,50694,796
实习记者,50695,796
孩子气,50696,796
探长,50697,796
精肉,50698,796
卖身,50699,796
触媒,50700,796
隐隐作痛,50701,796
砧板,50702,796
美艳,50703,796
笨蛋,50704,796
挡板,50705,796
施家,50706,796
无往不胜,50707,796
离乡背井,50708,796
满脸通红,50709,795
生而知之,50710,795
巴尔的摩,50711,795
病理学,50712,795
青梅竹马,50713,795
王犯,50714,795
拿过来,50715,795
下贱,50716,795
一生一世,50717,795
冉冉,50718,795
陈莉,50719,795
孔乙,50720,795
西岳,50721,795
庶,50722,795
退烧,50723,795
豆芽菜,50724,795
武戏,50725,795
折桂,50726,795
租赁业,50727,795
大少爷,50728,795
情欲,50729,795
陈其尤,50730,795
俐,50731,795
莫不是,50732,795
主使,50733,795
麦片,50734,795
皑皑,50735,794
符浩,50736,794
辅助性,50737,794
马哥,50738,794
许小姐,50739,794
左权,50740,794
沿河自治县,50741,794
泥腿子,50742,794
王仲伟,50743,794
浙江工程学院,50744,794
雷暴,50745,794
翻卷,50746,794
不着边际,50747,794
表面化,50748,794
口外,50749,794
义务监督员,50750,794
流苏,50751,794
教练们,50752,794
渠水,50753,794
拍子,50754,794
奥兰多,50755,794
瞑目,50756,794
待人接物,50757,794
株洲市,50758,794
伶,50759,794
到职,50760,794
足金,50761,794
梁市长,50762,794
勇敢者,50763,794
健力宝队,50764,794
退兵,50765,793
笔端,50766,793
霍德尔,50767,793
满脸笑容,50768,793
作古,50769,793
嫡系,50770,793
日理万机,50771,793
接触面,50772,793
邱晓华,50773,793
保命,50774,793
独立国,50775,793
抢答,50776,793
浮萍,50777,793
铁道线,50778,793
民工潮,50779,793
种禽,50780,793
周而复,50781,793
飞禽,50782,793
哺,50783,793
李应发,50784,793
才分,50785,793
大发横财,50786,793
恩施,50787,793
村妇,50788,793
领唱,50789,793
哥伦比亚广播公司,50790,793
重构,50791,793
巴厘,50792,793
张向瑜,50793,793
一饮而尽,50794,793
电荷,50795,793
辅助工,50796,793
骨瘦如柴,50797,793
宝钢集团,50798,793
荃,50799,793
孙女士,50800,793
填筑,50801,792
分处,50802,792
戴维斯杯,50803,792
经济学奖,50804,792
随大流,50805,792
固化,50806,792
坐月子,50807,792
清洗剂,50808,792
无名指,50809,792
筋斗,50810,792
自给性,50811,792
德清县,50812,792
陈璇,50813,792
水汪汪,50814,792
上苍,50815,792
被压迫者,50816,792
饭票,50817,792
赌债,50818,792
单字,50819,792
杭州植物园,50820,792
椰树,50821,792
所部,50822,792
梁家,50823,792
打光,50824,792
柯林斯,50825,792
出席者,50826,792
巨流,50827,792
老傅,50828,792
有机体,50829,792
商贸业,50830,792
邹韬奋,50831,792
畏首畏尾,50832,792
黑洞洞,50833,791
肯尼迪航天中心,50834,791
柔嫩,50835,791
海波,50836,791
果脯,50837,791
领涨股,50838,791
逃匿,50839,791
庙堂,50840,791
蒸汽机车,50841,791
鲁国,50842,791
崂山,50843,791
午觉,50844,791
虽则,50845,791
天人,50846,791
忽冷忽热,50847,791
周转不灵,50848,791
函告,50849,791
二炮,50850,791
石级,50851,791
滨湖地区,50852,791
胞波,50853,791
吴基传,50854,791
哈尼,50855,791
鬼使神差,50856,791
关灯,50857,791
武将,50858,791
五华,50859,791
最佳女主角奖,50860,791
思明区法院,50861,791
中共北京市委,50862,791
打击乐,50863,791
叟,50864,790
门庭,50865,790
跳蚤市场,50866,790
刘涛,50867,790
无可置疑,50868,790
皮影戏,50869,790
复读机,50870,790
周公,50871,790
养牛业,50872,790
红榜,50873,790
陈香梅,50874,790
合家欢,50875,790
图书奖,50876,790
俅,50877,790
诀别,50878,790
超越的,50879,790
亚东,50880,790
胡天民,50881,790
安好,50882,790
援华,50883,790
札幌,50884,790
簪,50885,790
龙须沟,50886,790
憩,50887,790
货舱,50888,790
合欢,50889,790
微生态,50890,790
本相,50891,790
綦江,50892,790
摆架子,50893,790
荤菜,50894,790
第一级,50895,789
薄冰,50896,789
肥分,50897,789
冕,50898,789
芦荡,50899,789
台岛,50900,789
尼克,50901,789
浦东队,50902,789
难以形容,50903,789
忐忑,50904,789
何长工,50905,789
桠,50906,789
周详,50907,789
方腊,50908,789
隆鑫队,50909,789
钻杆,50910,789
林兴华,50911,789
天上人间,50912,789
排他性,50913,789
古脊椎动物,50914,789
无土栽培,50915,789
礼帽,50916,789
返修,50917,789
费神,50918,789
见仁见智,50919,789
出人意外,50920,789
星岛,50921,789
返璞归真,50922,788
上海经济区,50923,788
散散步,50924,788
上海美术馆,50925,788
短传,50926,788
赵馨,50927,788
长期贷款,50928,788
阿甘,50929,788
厦门房地产市场,50930,788
鬼魂,50931,788
整批,50932,788
脸膛,50933,788
抄送,50934,788
疑惧,50935,788
土坡,50936,788
张宗逊,50937,788
关帝庙,50938,788
安睡,50939,788
凌青,50940,788
刘青山,50941,788
只怪,50942,788
吴县,50943,788
沙眼,50944,788
一环扣一环,50945,788
诗碑,50946,788
飞鸽,50947,788
乔装,50948,788
抑止,50949,788
名利双收,50950,787
平移,50951,787
挥戈,50952,787
生存率,50953,787
镇流器,50954,787
军令,50955,787
台海地区,50956,787
徐亮,50957,787
禀赋,50958,787
尉,50959,787
摩勒,50960,787
休止,50961,787
病夫,50962,787
神游,50963,787
毛森,50964,787
丝网,50965,787
额角,50966,787
相合,50967,787
杨绛,50968,787
画稿,50969,787
上海东方队,50970,787
常年累月,50971,787
余辉,50972,787
睡懒觉,50973,787
地市级,50974,787
所得税法,50975,787
珠联璧合,50976,787
元和,50977,787
麦科特,50978,787
功臣自居,50979,787
倏地,50980,787
家眷,50981,787
??,50982,786
莺歌燕舞,50983,786
第四步,50984,786
悲恸,50985,786
杨水才,50986,786
强强,50987,786
吸收率,50988,786
听凭,50989,786
科摩罗,50990,786
飞转,50991,786
趁火打劫,50992,786
救生员,50993,786
铺展,50994,786
图册,50995,786
龙家,50996,786
斯达康,50997,786
拆台,50998,786
妙语,50999,786
怪人,51000,786
所以然,51001,786
乡邮,51002,786
榄,51003,786
笃信,51004,786
绵薄之力,51005,786
台中县,51006,786
洛美,51007,786
扑空,51008,786
仪态,51009,785
王永昌,51010,785
指甲油,51011,785
象鼻,51012,785
高翔,51013,785
科学技术部,51014,785
??,51015,785
髯,51016,785
地理学,51017,785
补差,51018,785
腥臭,51019,785
脚镣,51020,785
恒定,51021,785
与会领导,51022,785
指名道姓,51023,785
名不副实,51024,785
万里路,51025,785
秤砣,51026,785
下策,51027,785
好意思,51028,785
被盗案,51029,785
远房,51030,785
炉衬,51031,784
美国银行,51032,784
电解槽,51033,784
通信员,51034,784
捧腹大笑,51035,784
贵阳晚报,51036,784
轻喜剧,51037,784
秩,51038,784
冒名顶替,51039,784
嘞,51040,784
公司化,51041,784
浑圆,51042,784
林桂芬,51043,784
从头至尾,51044,784
不敬,51045,784
维尼纶,51046,784
唐弘仁,51047,784
借势,51048,784
慢车,51049,784
木片,51050,784
应诊,51051,784
尼尔森,51052,783
藏医,51053,783
寒光,51054,783
保定市,51055,783
残留量,51056,783
挨整,51057,783
绿野,51058,783
馥郁,51059,783
拉断,51060,783
老姜,51061,783
掌上明珠,51062,783
不知所云,51063,783
收购额,51064,783
城防,51065,783
郎君,51066,783
延展,51067,783
妖魔鬼怪,51068,783
金塔,51069,783
佛光,51070,783
天光,51071,783
光明灿烂,51072,783
亚齐,51073,783
反渗透,51074,783
老钟,51075,783
星体,51076,783
孙承斌,51077,783
锦鸡,51078,783
憎,51079,783
珠宝店,51080,783
马斯喀特,51081,783
吴淑珍,51082,783
中共云南省委,51083,782
商丘,51084,782
话本,51085,782
钢铁业,51086,782
股份基金,51087,782
明哲保身,51088,782
截面,51089,782
麦草,51090,782
近岸,51091,782
书卷气,51092,782
资本家们,51093,782
李琦,51094,782
中译本,51095,782
张瑞芳,51096,782
化纤布,51097,782
俊俏,51098,782
吃得消,51099,782
生辰,51100,782
新阳工业区,51101,782
第一目标,51102,782
黔灵乡,51103,782
云锦,51104,782
平正,51105,782
钜,51106,782
啪啪,51107,782
高锦昌,51108,782
服老,51109,782
精悍,51110,781
按需分配,51111,781
巴色,51112,781
交叉点,51113,781
菰,51114,781
旅港,51115,781
朝东,51116,781
副军长,51117,781
勒沃库森队,51118,781
手快,51119,781
花子,51120,781
海枯石烂,51121,781
巧取豪夺,51122,781
马斯友,51123,781
充塞,51124,781
不赖,51125,781
念珠,51126,781
凶暴,51127,781
林荫道,51128,781
阴郁,51129,781
苍南县,51130,781
怀柔,51131,781
石蜡,51132,781
辑录,51133,781
工业性,51134,781
花会,51135,781
挑灯,51136,781
蟑,51137,781
寄放,51138,780
周化民,51139,780
厂纪,51140,780
谦恭,51141,780
开元公安分局,51142,780
退堂鼓,51143,780
友谊关,51144,780
有车族,51145,780
海宁市,51146,780
由表及里,51147,780
无可否认,51148,780
佝偻病,51149,780
孙燕姿,51150,780
意志薄弱,51151,780
那就是说,51152,780
总工会筹委会,51153,780
张大爷,51154,780
吕东,51155,780
舅妈,51156,780
洪叶,51157,780
植保员,51158,780
自为,51159,780
曹燕华,51160,780
石径,51161,780
追风,51162,780
主讲人,51163,780
言外之意,51164,780
想不起来,51165,780
系统软件,51166,780
打油诗,51167,779
付诸东流,51168,779
偏废,51169,779
惨绝人寰,51170,779
厦门港务局,51171,779
冯文彬,51172,779
消长,51173,779
陆平,51174,779
比诺,51175,779
欣然同意,51176,779
四望,51177,779
南通市,51178,779
入味,51179,779
吊死,51180,779
蠕虫病毒,51181,779
|,51182,779
麻醉剂,51183,779
张萍,51184,779
如来,51185,779
电话簿,51186,779
志士仁人,51187,779
高发区,51188,779
奥普,51189,779
杂务,51190,779
早产儿,51191,779
热门股,51192,779
安定下来,51193,779
刘涌,51194,779
育婴,51195,779
陈文成,51196,779
电容,51197,779
鄂尔多斯,51198,779
鬼把戏,51199,779
划开,51200,779
齐聚,51201,779
衣冠楚楚,51202,779
赵燕,51203,779
中毒性,51204,779
使用期,51205,779
选曲,51206,778
孙玉玺,51207,778
天等,51208,778
发射机,51209,778
世上无难事,51210,778
小邱,51211,778
只字未提,51212,778
远走高飞,51213,778
排空,51214,778
上海楼,51215,778
无瑕,51216,778
军威,51217,778
剑南春,51218,778
椒盐,51219,778
吉安专区,51220,778
辐照,51221,778
火暴,51222,778
以防万一,51223,778
残损,51224,778
广告界,51225,778
国宝级,51226,778
毛选,51227,778
孟戴斯,51228,778
邓兆祥,51229,778
消化液,51230,778
