# 现代汉语语料库词语分词类频率表
# 语料规模：2000万字 ，只列入出现次数大于50次的词
# 制作：www.cncorpus.org 语料库在线网站
"Word","Rank","Token","Catelog","Count","Frequency","Cumulative frequency"
石,1822,n,名词,736.0,0.0077,68.29650000000048
凡,1823,d,副词,736.0,0.0077,68.30420000000048
云,1824,n,名词,734.0,0.0077,68.32730000000048
著作,1825,n,名词,734.0,0.0077,68.31960000000048
给予,1826,v,动词,733.0,0.0077,68.33500000000048
居民,1827,n,名词,732.0,0.0077,68.34270000000048
待,1828,v,动词,732.0,0.0077,68.35040000000048
资本,1829,n,名词,732.0,0.0077,68.35810000000048
辆,1830,q,量词,731.0,0.0076,68.36570000000047
抽象,1831,a,形容词,731.0,0.0076,68.37330000000047
四十,1832,m,数词,731.0,0.0076,68.38090000000047
集团,1833,n,名词,730.0,0.0076,68.38850000000046
维护,1834,v,动词,730.0,0.0076,68.39610000000046
势,1835,n,名词,730.0,0.0076,68.40370000000046
符号,1836,n,名词,729.0,0.0076,68.41130000000045
哥哥,1837,n,名词,729.0,0.0076,68.41890000000045
刚刚,1838,d,副词,729.0,0.0076,68.42650000000044
太太,1839,n,名词,728.0,0.0076,68.44170000000044
就,1840,p,介词,728.0,0.0076,68.44930000000043
自,1841,r,代词,728.0,0.0076,68.43410000000044
仔细,1842,a,形容词,726.0,0.0076,68.47210000000042
念,1843,v,动词,726.0,0.0076,68.46450000000043
工人阶级,1844,n,名词,726.0,0.0076,68.45690000000043
探索,1845,v,动词,724.0,0.0076,68.47970000000042
亲自,1846,d,副词,724.0,0.0076,68.48730000000042
方,1847,n,名词,723.0,0.0076,68.49490000000041
走进,1848,v,动词,722.0,0.0076,68.50250000000041
确实,1849,d,副词,722.0,0.0076,68.5101000000004
棵,1850,q,量词,720.0,0.0075,68.5176000000004
用来,1851,v,动词,719.0,0.0075,68.56260000000036
生动,1852,a,形容词,719.0,0.0075,68.57010000000035
分裂,1853,v,动词,719.0,0.0075,68.55510000000037
压力,1854,n,名词,719.0,0.0075,68.54760000000037
脱离,1855,v,动词,719.0,0.0075,68.54010000000038
动力,1856,n,名词,719.0,0.0075,68.53260000000039
系,1857,n,名词,719.0,0.0075,68.52510000000039
之下,1858,nd,方位名词,718.0,0.0075,68.57760000000034
主席,1859,n,名词,718.0,0.0075,68.58510000000034
记忆,1860,n,名词,718.0,0.0075,68.59260000000033
明白,1861,v,动词,716.0,0.0075,68.60010000000032
史,1862,n,名词,716.0,0.0075,68.60760000000032
情绪,1863,n,名词,715.0,0.0075,68.61510000000031
地下,1864,nl,处所名词,715.0,0.0075,68.6226000000003
主题,1865,n,名词,715.0,0.0075,68.6301000000003
三角形,1866,n,名词,714.0,0.0075,68.63760000000029
师,1867,n,名词,714.0,0.0075,68.65260000000028
真正,1868,d,副词,714.0,0.0075,68.66010000000027
病,1869,v,动词,714.0,0.0075,68.64510000000028
权,1870,n,名词,712.0,0.0075,68.66760000000026
争取,1871,v,动词,712.0,0.0075,68.67510000000026
液体,1872,n,名词,712.0,0.0075,68.68260000000025
旁,1873,nd,方位名词,711.0,0.0074,68.70480000000026
始终,1874,d,副词,711.0,0.0074,68.69000000000025
武器,1875,n,名词,711.0,0.0074,68.71960000000027
制约,1876,v,动词,711.0,0.0074,68.71220000000027
看法,1877,n,名词,711.0,0.0074,68.69740000000026
压,1878,v,动词,710.0,0.0074,68.72700000000027
必,1879,d,副词,710.0,0.0074,68.73440000000028
过渡,1880,v,动词,710.0,0.0074,68.74180000000028
素质,1881,n,名词,710.0,0.0074,68.74920000000029
分解,1882,v,动词,708.0,0.0074,68.75660000000029
贵族,1883,n,名词,708.0,0.0074,68.7640000000003
那儿,1884,r,代词,708.0,0.0074,68.7714000000003
女子,1885,n,名词,707.0,0.0074,68.7788000000003
效率,1886,n,名词,707.0,0.0074,68.7862000000003
说法,1887,n,名词,707.0,0.0074,68.79360000000031
肉,1888,n,名词,706.0,0.0074,68.80100000000031
米,1889,n,名词,705.0,0.0074,68.81580000000032
未来,1890,nt,时间名词,705.0,0.0074,68.80840000000032
眼前,1891,nl,处所名词,704.0,0.0074,68.83060000000033
好好,1892,d,副词,704.0,0.0074,68.82320000000033
可见,1893,c,连词,703.0,0.0074,68.83800000000033
今,1894,nt,时间名词,702.0,0.0073,68.84530000000034
型,1895,n,名词,702.0,0.0073,68.85260000000034
金,1896,n,名词,702.0,0.0073,68.85990000000034
共同,1897,d,副词,701.0,0.0073,68.88180000000034
秩序,1898,n,名词,701.0,0.0073,68.86720000000034
含量,1899,n,名词,701.0,0.0073,68.87450000000034
实在,1900,d,副词,700.0,0.0073,68.90370000000034
包含,1901,v,动词,700.0,0.0073,68.88910000000034
内在,1902,a,形容词,700.0,0.0073,68.89640000000034
带有,1903,v,动词,699.0,0.0073,68.91100000000034
弱,1904,a,形容词,698.0,0.0073,68.91830000000034
移动,1905,v,动词,698.0,0.0073,68.94020000000035
苦,1906,a,形容词,698.0,0.0073,68.94750000000035
实施,1907,v,动词,698.0,0.0073,68.95480000000035
记得,1908,v,动词,698.0,0.0073,68.93290000000034
恩格斯,1909,nh,人名,698.0,0.0073,68.92560000000034
论,1910,v,动词,697.0,0.0073,68.96210000000035
田,1911,n,名词,697.0,0.0073,68.96940000000035
经济效益,1912,n,名词,697.0,0.0073,68.97670000000035
优势,1913,n,名词,697.0,0.0073,68.98400000000035
支配,1914,v,动词,697.0,0.0073,68.99130000000035
诸,1915,r,代词,697.0,0.0073,68.99860000000035
倾向,1916,n,名词,696.0,0.0073,69.00590000000035
已知,1917,v,动词,696.0,0.0073,69.01320000000035
购买,1918,v,动词,696.0,0.0073,69.02050000000035
素,1919,n,名词,695.0,0.0073,69.04970000000036
有力,1920,a,形容词,695.0,0.0073,69.04240000000036
下列,1921,v,动词,695.0,0.0073,69.02780000000035
天津,1922,ns,地名,695.0,0.0073,69.03510000000036
吹,1923,v,动词,694.0,0.0073,69.06430000000036
城,1924,n,名词,694.0,0.0073,69.05700000000036
担任,1925,v,动词,693.0,0.0073,69.07160000000036
冲突,1926,v,动词,693.0,0.0073,69.07890000000036
化,1927,v,动词,693.0,0.0073,69.08620000000036
如下,1928,v,动词,692.0,0.0072,69.09340000000036
约,1929,v,动词,692.0,0.0072,69.10060000000036
吃饭,1930,v,动词,692.0,0.0072,69.10780000000035
巩固,1931,v,动词,691.0,0.0072,69.11500000000035
骂,1932,v,动词,690.0,0.0072,69.12220000000035
底,1933,u,助词,690.0,0.0072,69.12940000000035
一百,1934,m,数词,689.0,0.0072,69.13660000000034
电阻,1935,n,名词,688.0,0.0072,69.16540000000033
头上,1936,nl,处所名词,688.0,0.0072,69.15820000000033
干,1937,a,形容词,688.0,0.0072,69.14380000000034
不必,1938,d,副词,688.0,0.0072,69.15100000000034
戴,1939,v,动词,687.0,0.0072,69.20860000000032
知,1940,v,动词,687.0,0.0072,69.17980000000033
侵略,1941,v,动词,687.0,0.0072,69.18700000000032
组合,1942,v,动词,687.0,0.0072,69.19420000000032
自觉,1943,a,形容词,687.0,0.0072,69.20140000000032
石头,1944,n,名词,687.0,0.0072,69.17260000000033
雨,1945,n,名词,686.0,0.0072,69.2446000000003
人工,1946,n,名词,686.0,0.0072,69.2518000000003
吸引,1947,v,动词,686.0,0.0072,69.2374000000003
周期,1948,nt,时间名词,686.0,0.0072,69.23020000000031
厂长,1949,n,名词,686.0,0.0072,69.22300000000031
具备,1950,v,动词,686.0,0.0072,69.21580000000031
躺,1951,v,动词,685.0,0.0072,69.2590000000003
鼓励,1952,v,动词,684.0,0.0072,69.2662000000003
流通,1953,v,动词,684.0,0.0072,69.2734000000003
身边,1954,nl,处所名词,684.0,0.0072,69.28060000000029
区域,1955,n,名词,683.0,0.0071,69.28770000000029
阳光,1956,n,名词,682.0,0.0071,69.29480000000028
功,1957,n,名词,682.0,0.0071,69.30190000000027
使得,1958,v,动词,682.0,0.0071,69.30900000000027
歌,1959,n,名词,682.0,0.0071,69.31610000000026
体育,1960,n,名词,680.0,0.0071,69.32320000000026
职业,1961,n,名词,679.0,0.0071,69.35870000000023
皆,1962,d,副词,679.0,0.0071,69.36580000000022
即,1963,vl,联系动词,679.0,0.0071,69.35160000000023
发明,1964,v,动词,679.0,0.0071,69.34450000000024
产物,1965,n,名词,679.0,0.0071,69.33740000000024
一带,1966,n,名词,679.0,0.0071,69.33030000000025
损失,1967,v,动词,678.0,0.0071,69.3871000000002
般,1968,n,名词,678.0,0.0071,69.37290000000021
此时,1969,nt,时间名词,678.0,0.0071,69.38000000000021
兼,1970,v,动词,677.0,0.0071,69.3942000000002
一方面,1971,n,名词,677.0,0.0071,69.40130000000019
方案,1972,n,名词,676.0,0.0071,69.40840000000019
不得不,1973,d,副词,676.0,0.0071,69.41550000000018
宣布,1974,v,动词,676.0,0.0071,69.42260000000017
国民党,1975,ni,机构名,675.0,0.0071,69.42970000000017
久,1976,a,形容词,675.0,0.0071,69.43680000000016
尽,1977,v,动词,674.0,0.0071,69.44390000000016
波,1978,n,名词,674.0,0.0071,69.45100000000015
原,1979,a,形容词,674.0,0.0071,69.45810000000014
快,1980,d,副词,673.0,0.007,69.46510000000015
知识分子,1981,n,名词,672.0,0.007,69.47910000000016
好,1982,d,副词,672.0,0.007,69.48610000000016
杨,1983,nhf,人名-姓,672.0,0.007,69.47210000000015
一旦,1984,d,副词,670.0,0.007,69.49310000000017
婚姻,1985,n,名词,669.0,0.007,69.50010000000017
主观,1986,n,名词,668.0,0.007,69.50710000000018
制,1987,n,名词,668.0,0.007,69.51410000000018
当作,1988,v,动词,668.0,0.007,69.52110000000019
相等,1989,v,动词,668.0,0.007,69.5281000000002
生产关系,1990,n,名词,668.0,0.007,69.5351000000002
打击,1991,v,动词,667.0,0.007,69.5421000000002
人民群众,1992,n,名词,667.0,0.007,69.54910000000021
腰,1993,n,名词,667.0,0.007,69.55610000000021
主,1994,n,名词,666.0,0.007,69.56310000000022
满,1995,a,形容词,666.0,0.007,69.57010000000022
冲,1996,v,动词,665.0,0.007,69.58410000000023
合成,1997,v,动词,665.0,0.007,69.59110000000024
激动,1998,v,动词,665.0,0.007,69.59810000000024
母,1999,n,名词,665.0,0.007,69.57710000000023
交流,2000,v,动词,664.0,0.0069,69.60500000000025
理由,2001,n,名词,664.0,0.0069,69.61190000000025
语音,2002,n,名词,663.0,0.0069,69.61880000000025
动机,2003,n,名词,663.0,0.0069,69.62570000000025
油,2004,n,名词,663.0,0.0069,69.63260000000025
有利,2005,a,形容词,662.0,0.0069,69.64640000000026
善于,2006,v,动词,662.0,0.0069,69.65330000000026
苗,2007,n,名词,662.0,0.0069,69.66020000000026
上来,2008,vd,趋向动词,662.0,0.0069,69.63950000000025
氧气,2009,n,名词,661.0,0.0069,69.66710000000026
十一,2010,m,数词,661.0,0.0069,69.67400000000026
头发,2011,n,名词,660.0,0.0069,69.68090000000026
行业,2012,n,名词,660.0,0.0069,69.68780000000027
修,2013,v,动词,660.0,0.0069,69.69470000000027
娘,2014,n,名词,659.0,0.0069,69.70160000000027
十九,2015,m,数词,657.0,0.0069,69.70850000000027
心中,2016,nl,处所名词,657.0,0.0069,69.72920000000028
广州,2017,ns,地名,657.0,0.0069,69.73610000000028
主动,2018,a,形容词,657.0,0.0069,69.72230000000027
思考,2019,v,动词,657.0,0.0069,69.71540000000027
台湾,2020,ns,地名,656.0,0.0069,69.74300000000028
还是,2021,v,动词,656.0,0.0069,69.74990000000028
器官,2022,n,名词,656.0,0.0069,69.75680000000028
灯,2023,n,名词,655.0,0.0069,69.76370000000028
并,2024,d,副词,655.0,0.0069,69.77060000000029
说道,2025,v,动词,654.0,0.0068,69.77740000000028
口,2026,q,量词,654.0,0.0068,69.78420000000028
爹,2027,n,名词,654.0,0.0068,69.79100000000028
皮肤,2028,n,名词,654.0,0.0068,69.79780000000028
各自,2029,r,代词,653.0,0.0068,69.82500000000027
来源,2030,n,名词,653.0,0.0068,69.83180000000027
论,2031,n,名词,653.0,0.0068,69.83860000000027
几十,2032,m,数词,653.0,0.0068,69.80460000000028
只见,2033,v,动词,653.0,0.0068,69.81140000000028
敢,2034,vu,能愿动词,653.0,0.0068,69.81820000000027
毕业,2035,v,动词,653.0,0.0068,69.84540000000027
加入,2036,v,动词,652.0,0.0068,69.85220000000027
变化,2037,n,名词,652.0,0.0068,69.85900000000026
否则,2038,c,连词,652.0,0.0068,69.86580000000026
局,2039,n,名词,652.0,0.0068,69.87260000000026
本,2040,q,量词,652.0,0.0068,69.87940000000026
感染,2041,v,动词,651.0,0.0068,69.88620000000026
记载,2042,v,动词,650.0,0.0068,69.89300000000026
丝,2043,n,名词,650.0,0.0068,69.89980000000025
劳动人民,2044,n,名词,650.0,0.0068,69.90660000000025
体积,2045,n,名词,649.0,0.0068,69.92700000000025
批准,2046,v,动词,649.0,0.0068,69.91340000000025
若干,2047,m,数词,649.0,0.0068,69.92020000000025
展开,2048,v,动词,648.0,0.0068,69.95420000000024
男女,2049,n,名词,648.0,0.0068,69.93380000000025
至今,2050,d,副词,648.0,0.0068,69.94060000000025
对待,2051,v,动词,648.0,0.0068,69.94740000000024
熟悉,2052,v,动词,646.0,0.0068,69.96100000000024
十年,2053,nt,时间名词,646.0,0.0068,69.96780000000024
了,2054,v,动词,646.0,0.0068,69.97460000000024
稍,2055,d,副词,646.0,0.0068,69.98140000000024
其次,2056,r,代词,646.0,0.0068,69.98820000000023
菜,2057,n,名词,645.0,0.0067,69.99490000000023
男子,2058,n,名词,644.0,0.0067,70.00160000000022
幅,2059,n,名词,644.0,0.0067,70.00830000000022
热量,2060,n,名词,644.0,0.0067,70.01500000000021
圈,2061,n,名词,643.0,0.0067,70.02170000000021
薄,2062,a,形容词,643.0,0.0067,70.0351000000002
练习,2063,v,动词,643.0,0.0067,70.0284000000002
局面,2064,n,名词,642.0,0.0067,70.0418000000002
国外,2065,nl,处所名词,642.0,0.0067,70.04850000000019
鸡,2066,n,名词,642.0,0.0067,70.05520000000018
洗,2067,v,动词,642.0,0.0067,70.06190000000018
特性,2068,n,名词,642.0,0.0067,70.06860000000017
出版,2069,v,动词,642.0,0.0067,70.07530000000017
早就,2070,d,副词,642.0,0.0067,70.08200000000016
答应,2071,v,动词,641.0,0.0067,70.12220000000013
更为,2072,d,副词,641.0,0.0067,70.11550000000014
这时,2073,nt,时间名词,641.0,0.0067,70.10880000000014
走向,2074,v,动词,641.0,0.0067,70.12890000000013
啥,2075,r,代词,641.0,0.0067,70.10210000000015
能,2076,n,名词,641.0,0.0067,70.08870000000016
到处,2077,nl,处所名词,641.0,0.0067,70.09540000000015
至少,2078,d,副词,640.0,0.0067,70.13560000000012
官,2079,n,名词,640.0,0.0067,70.14230000000012
赵,2080,nhf,人名-姓,640.0,0.0067,70.14900000000011
物资,2081,n,名词,639.0,0.0067,70.1624000000001
哪些,2082,r,代词,639.0,0.0067,70.15570000000011
估计,2083,v,动词,638.0,0.0067,70.1691000000001
蛋白质,2084,n,名词,638.0,0.0067,70.1758000000001
制,2085,v,动词,637.0,0.0067,70.18250000000009
脑,2086,n,名词,636.0,0.0067,70.18920000000008
遭到,2087,v,动词,636.0,0.0067,70.19590000000008
奶奶,2088,n,名词,636.0,0.0067,70.20260000000007
敌,2089,n,名词,636.0,0.0067,70.20930000000007
起义,2090,v,动词,636.0,0.0067,70.21600000000007
测量,2091,v,动词,635.0,0.0066,70.23580000000008
封,2092,q,量词,635.0,0.0066,70.24240000000009
不过,2093,d,副词,635.0,0.0066,70.2490000000001
角色,2094,n,名词,635.0,0.0066,70.22920000000008
当年,2095,nt,时间名词,635.0,0.0066,70.22260000000007
出口,2096,n,名词,634.0,0.0066,70.2556000000001
不变,2097,v,动词,634.0,0.0066,70.2622000000001
变为,2098,v,动词,634.0,0.0066,70.26880000000011
按,2099,v,动词,633.0,0.0066,70.28200000000012
双手,2100,n,名词,633.0,0.0066,70.27540000000012
赶,2101,v,动词,632.0,0.0066,70.29520000000014
一家,2102,mq,数量,632.0,0.0066,70.30180000000014
周,2103,nhf,人名-姓,632.0,0.0066,70.28860000000013
家,2104,k,后接成分,631.0,0.0066,70.31500000000015
一半,2105,m,数词,631.0,0.0066,70.32160000000016
热,2106,n,名词,631.0,0.0066,70.32820000000017
假,2107,a,形容词,631.0,0.0066,70.33480000000017
多年,2108,nt,时间名词,631.0,0.0066,70.30840000000015
产业,2109,n,名词,630.0,0.0066,70.34140000000018
定律,2110,n,名词,630.0,0.0066,70.34800000000018
房间,2111,n,名词,629.0,0.0066,70.35460000000019
做好,2112,v,动词,629.0,0.0066,70.3612000000002
车间,2113,n,名词,629.0,0.0066,70.3678000000002
爬,2114,v,动词,628.0,0.0066,70.38100000000021
由此,2115,d,副词,628.0,0.0066,70.38760000000022
向前,2116,v,动词,628.0,0.0066,70.37440000000021
造,2117,v,动词,627.0,0.0066,70.40080000000023
大队,2118,n,名词,627.0,0.0066,70.40740000000024
壁,2119,n,名词,627.0,0.0066,70.39420000000023
那么,2120,c,连词,626.0,0.0066,70.41400000000024
忘记,2121,v,动词,626.0,0.0066,70.42060000000025
密度,2122,n,名词,626.0,0.0066,70.42720000000025
态,2123,n,名词,625.0,0.0065,70.43370000000026
公社,2124,n,名词,625.0,0.0065,70.44020000000026
室,2125,n,名词,624.0,0.0065,70.44670000000026
模式,2126,n,名词,624.0,0.0065,70.45970000000027
奴隶,2127,n,名词,624.0,0.0065,70.45320000000027
香港,2128,ns,地名,622.0,0.0065,70.46620000000027
意,2129,n,名词,622.0,0.0065,70.47270000000027
硬,2130,a,形容词,622.0,0.0065,70.47920000000028
族,2131,n,名词,622.0,0.0065,70.48570000000028
种,2132,n,名词,621.0,0.0065,70.50520000000029
少数,2133,n,名词,621.0,0.0065,70.49220000000028
溶解,2134,v,动词,621.0,0.0065,70.49870000000028
智力,2135,n,名词,621.0,0.0065,70.51170000000029
服从,2136,v,动词,620.0,0.0065,70.51820000000029
固定,2137,v,动词,620.0,0.0065,70.5247000000003
和平,2138,a,形容词,620.0,0.0065,70.5312000000003
英,2139,j,缩略语,618.0,0.0065,70.5377000000003
印度,2140,ns,地名,617.0,0.0065,70.55720000000031
收入,2141,v,动词,617.0,0.0065,70.5442000000003
鸟,2142,n,名词,617.0,0.0065,70.5507000000003
起,2143,vd,趋向动词,616.0,0.0064,70.5828000000003
举,2144,v,动词,616.0,0.0064,70.5636000000003
起来,2145,v,动词,616.0,0.0064,70.5700000000003
治,2146,v,动词,616.0,0.0064,70.5764000000003
怎么样,2147,r,代词,615.0,0.0064,70.6212000000003
近代,2148,nt,时间名词,615.0,0.0064,70.6148000000003
美,2149,j,缩略语,615.0,0.0064,70.5892000000003
陈,2150,nhf,人名-姓,615.0,0.0064,70.6084000000003
并非,2151,d,副词,615.0,0.0064,70.6276000000003
不怕,2152,v,动词,615.0,0.0064,70.6020000000003
小组,2153,n,名词,615.0,0.0064,70.5956000000003
传,2154,v,动词,614.0,0.0064,70.6340000000003
基本上,2155,d,副词,614.0,0.0064,70.6404000000003
可以说,2156,v,动词,614.0,0.0064,70.6468000000003
科,2157,n,名词,614.0,0.0064,70.6532000000003
反射,2158,v,动词,613.0,0.0064,70.6660000000003
初期,2159,nt,时间名词,613.0,0.0064,70.6724000000003
美元,2160,n,名词,613.0,0.0064,70.6596000000003
非洲,2161,ns,地名,612.0,0.0064,70.6788000000003
传来,2162,v,动词,612.0,0.0064,70.6852000000003
最初,2163,nt,时间名词,612.0,0.0064,70.69160000000029
语法,2164,n,名词,612.0,0.0064,70.69800000000029
白色,2165,n,名词,612.0,0.0064,70.70440000000029
粒,2166,n,名词,612.0,0.0064,70.71080000000029
彼此,2167,r,代词,611.0,0.0064,70.71720000000029
民间,2168,n,名词,610.0,0.0064,70.72360000000029
义,2169,n,名词,610.0,0.0064,70.73000000000029
还是,2170,vl,联系动词,610.0,0.0064,70.73640000000029
季节,2171,nt,时间名词,609.0,0.0064,70.76200000000028
春,2172,nt,时间名词,609.0,0.0064,70.75560000000029
民,2173,n,名词,609.0,0.0064,70.74280000000029
强大,2174,a,形容词,609.0,0.0064,70.74920000000029
测定,2175,v,动词,609.0,0.0064,70.76840000000028
食,2176,v,动词,608.0,0.0064,70.77480000000028
遍,2177,q,量词,608.0,0.0064,70.78120000000028
监督,2178,v,动词,608.0,0.0064,70.78760000000028
感觉,2179,n,名词,608.0,0.0064,70.79400000000028
自动,2180,a,形容词,607.0,0.0064,70.80040000000028
不错,2181,a,形容词,607.0,0.0064,70.81320000000028
情,2182,n,名词,607.0,0.0064,70.81960000000028
农产品,2183,n,名词,607.0,0.0064,70.80680000000028
十八,2184,m,数词,605.0,0.0063,70.82590000000027
协调,2185,v,动词,605.0,0.0063,70.83220000000027
交给,2186,v,动词,604.0,0.0063,70.83850000000027
抽,2187,v,动词,604.0,0.0063,70.84480000000026
工作者,2188,n,名词,604.0,0.0063,70.85110000000026
亿,2189,m,数词,602.0,0.0063,70.85740000000025
气温,2190,n,名词,601.0,0.0063,70.87000000000025
印象,2191,n,名词,601.0,0.0063,70.86370000000025
后者,2192,n,名词,600.0,0.0063,70.87630000000024
电压,2193,n,名词,600.0,0.0063,70.88260000000024
工,2194,n,名词,600.0,0.0063,70.88890000000023
试管,2195,n,名词,600.0,0.0063,70.89520000000023
牺牲,2196,v,动词,599.0,0.0063,70.90150000000023
冰,2197,n,名词,599.0,0.0063,70.90780000000022
股,2198,n,名词,598.0,0.0063,70.91410000000022
日,2199,j,缩略语,598.0,0.0063,70.92040000000021
