# 以[知乎](https://www.zhihu.com/)回答爲語料，總字數爲六億字，剔除非《通用規範漢字表》中的漢字後，統計字頻結果，並按照頻數降序排列。
# 本字頻表反映了簡體中文社區公衆用語習慣。有以下三個主要特點：一、其具有非官方性質，宣傳用語較少，貼近普通人生活。二、其具有社交性質，社交用語較多，貼近社交媒體生活。三、其語料質量較高，語言偏書面，且反映了一定的科學、文化、藝術基礎。
# 制作：https://github.com/forfudan/chinese-characters-frequency
"汉字","频次","频率","累计频率"
澳,27694,0.0000570311727975301,0.9613020283883941
湿,27651,0.000056942621471239425,0.9613589710098653
惨,27627,0.000056893197475170214,0.9614158642073405
乘,27618,0.00005687466347664426,0.9614727388708171
滴,27598,0.00005683347681325325,0.9615295723476304
遭,27552,0.00005673874748745393,0.9615863110951178
尿,27543,0.00005672021348892798,0.9616430313086067
咬,27471,0.00005657194150072035,0.9616996032501075
添,27413,0.00005645250017688642,0.9617560557502844
啪,27387,0.00005639895751447811,0.961812454707799
幅,27385,0.00005639483884813901,0.9618688495466471
刑,27304,0.00005622803286140542,0.9619250775795085
泛,27295,0.00005620949886287947,0.9619812870783714
贫,27293,0.00005620538019654037,0.962037492458568
曼,27250,0.000056116828870249695,0.9620936092874383
督,27236,0.00005608799820587599,0.9621496972856441
鸟,27220,0.000056055048875163185,0.9622057523345193
扔,27197,0.00005600768421226352,0.9622617600187315
鉴,27176,0.000055964438215702964,0.9623177244569472
撒,27164,0.00005593972621766836,0.9623736641831648
饰,27097,0.00005580175089530848,0.9624294659340601
珠,27070,0.00005574614889973062,0.9624852120829598
勤,27020,0.000055643182241253097,0.9625408552652011
肚,27014,0.00005563082624223579,0.9625964860914433
罢,26998,0.000055597876911522986,0.9626520839683549
扬,26937,0.00005547225758818041,0.9627075562259431
暑,26923,0.0000554434269238067,0.9627629996528668
踏,26861,0.000055315748267294576,0.9628183154011342
艾,26796,0.0000551818916112738,0.9628734972927454
腹,26736,0.000055058331621100765,0.9629285556243665
岗,26721,0.000055027441623557514,0.9629835830659901
撑,26710,0.000055004788958692455,0.9630385878549488
污,26591,0.00005475972831151595,0.9630933475832603
循,26510,0.00005459292232478237,0.963147940505585
乌,26486,0.000054543498328713156,0.9632024840039137
胎,26471,0.0000545126083311699,0.963256996612245
拆,26459,0.00005448789633313529,0.9633114845085781
映,26457,0.00005448377766679619,0.9633659682862449
怨,26321,0.00005420370835573733,0.9634201719946006
柜,26285,0.000054129572361633515,0.9634743015669622
凉,26281,0.000054121335028955315,0.9635284229019911
帖,26272,0.00005410280103042936,0.9635825257030216
塑,26266,0.00005409044503141206,0.9636366161480531
仁,26222,0.000053999834371951836,0.963690615982425
胆,26063,0.000053672400397993316,0.963744288382823
菲,26006,0.00005355501840732894,0.9637978434012303
桥,25999,0.00005354060307514209,0.9638513840043055
嫁,25988,0.00005351795041027703,0.9639049019547158
腐,25958,0.00005345617041519052,0.963958358125131
戒,25936,0.00005341086508546041,0.9640117689902165
瑞,25839,0.00005321110976801402,0.9640649800999844
夹,25776,0.00005308137177833234,0.9641180614717627
盟,25747,0.000053021651116415375,0.9641710831228791
躺,25718,0.00005296193045449841,0.9642240450533336
醉,25707,0.00005293927778963336,0.9642769843311232
厨,25704,0.00005293309979012471,0.9643299174309133
陌,25670,0.00005286308246235999,0.9643827805133757
嘛,25645,0.00005281159913312123,0.9644355921125088
晨,25642,0.000052805421133612575,0.9644883975336425
劝,25618,0.000052755997137543364,0.96454115353078
皆,25540,0.000052595369150318434,0.9645937488999303
鹿,25497,0.000052506817824027766,0.9646462557177543
莱,25495,0.00005250269915768866,0.964698758416912
框,25474,0.0000524594531611281,0.9647512178700731
械,25402,0.00005231118117292047,0.964803529051246
勒,25375,0.00005225557917734261,0.9648557846304233
梁,25361,0.0000522267485129689,0.9649080113789363
籍,25307,0.000052115544521813176,0.9649601269234581
厕,25285,0.000052070239192083066,0.9650121971626502
纷,25206,0.00005190755187168858,0.9650641047145219
涂,25161,0.000051814881879058815,0.965115919596401
忠,25103,0.00005169544055522489,0.9651676150369563
奈,25062,0.00005161100789527332,0.9652192260448516
赖,25054,0.000051594533229916915,0.9652708205780814
宠,24979,0.00005144008324220063,0.9653222606613237
羞,24971,0.000051423608576844225,0.9653736842699004
呢,24953,0.00005138654057979232,0.9654250708104802
伸,24933,0.00005134535391640131,0.9654764161643966
裁,24900,0.00005127739592180615,0.9655276935603184
轨,24816,0.00005110441193556391,0.965578797972254
仪,24813,0.00005109823393605526,0.96562989620619
肩,24808,0.000051087937270207505,0.9656809841434602
劲,24781,0.00005103233527462964,0.9657320164787347
侠,24725,0.000050917012617134816,0.9657829334913519
凌,24713,0.00005089230061910021,0.965833825791971
粹,24694,0.00005085317328887875,0.9658846789652599
甘,24685,0.0000508346392903528,0.9659355136045502
纹,24663,0.00005078933396062269,0.9659863029385108
糟,24657,0.000050776977961605384,0.9660370799164725
妥,24630,0.00005072137596602753,0.9660878012924385
崩,24629,0.000050719316632857974,0.9661385206090713
舰,24595,0.00005064929930509326,0.9661891699083764
丹,24564,0.000050585459976837196,0.9662397553683533
趋,24553,0.000050562807311972144,0.9662903181756652
悟,24460,0.00005037128932720395,0.9663406894649924
痘,24459,0.000050369229994034395,0.9663910586949864
魂,24448,0.00005034657732916934,0.9664414052723156
秦,24394,0.00005023537333801362,0.9664916406456536
墨,24380,0.00005020654267363991,0.9665418471883273
烤,24358,0.0000501612373439098,0.9665920084256712
碗,24326,0.00005009533868248419,0.9666421037643537
诊,24254,0.000049947066694276554,0.9666920508310479
愤,24212,0.00004986057470115544,0.966741911405749
膜,24199,0.00004983380336995128,0.966791745209119
拳,24093,0.000049615514053978934,0.9668413607231731
迟,24039,0.00004950431006282321,0.9668908650332358
凑,24007,0.0000494384114013976,0.9669403034446372
予,24005,0.00004943429273505849,0.9669897377373723
绕,23991,0.00004940546207068479,0.967039143199443
鼠,23965,0.00004935191940827648,0.9670884951188512
傲,23928,0.00004927572408100311,0.9671377708429322
谋,23921,0.000049261308748816256,0.967187032151681
夺,23726,0.00004885973878075392,0.9672358918904618
胞,23724,0.00004885562011441482,0.9672847475105761
番,23693,0.00004879178078615876,0.9673335392913623
悠,23651,0.000048705288793037636,0.9673822445801554
稀,23622,0.00004864556813112067,0.9674308901482865
啡,23568,0.000048534364139964946,0.9674794245124265
牵,23522,0.00004843963481416563,0.9675278641472407
朱,23511,0.00004841698214930057,0.96757628112939
乔,23476,0.00004834490548836631,0.9676246260348783
酱,23475,0.00004834284615519676,0.9676729688810335
逗,23472,0.000048336668155688105,0.9677213055491892
乃,23463,0.00004831813415716215,0.9677696236833464
津,23361,0.000048108082173868005,0.9678177317655202
紫,23337,0.000048058658177798795,0.967865790423698
绘,23293,0.000047968047518338574,0.9679137584712164
倍,23274,0.000047928920188117116,0.9679616873914045
弯,23267,0.000047914504855930264,0.9680096018962605
崇,23241,0.000047860962193521954,0.9680574628584541
旋,23215,0.000047807419531113644,0.9681052702779852
晓,23210,0.00004779712286526589,0.9681530674008505
池,23207,0.00004779094486575724,0.9682008583457162
娃,23201,0.00004777858886673994,0.968248636934583
玻,23178,0.000047731224203840275,0.9682963681587868
壮,23162,0.00004769827487312747,0.96834406643366
尸,23160,0.000047694156206788364,0.9683917605898668
慕,23108,0.000047587070881971743,0.9684393476607487
挤,23072,0.00004751293488786793,0.9684868605956366
储,23029,0.00004742438356157726,0.9685342849791981
迹,22866,0.000047088712254940534,0.968581373691453
嘉,22855,0.00004706605959007548,0.9686284397510431
坛,22830,0.00004701457626083672,0.968675454327304
狼,22745,0.00004683953294142493,0.9687222938602453
姻,22727,0.000046802464944373024,0.9687690963251897
兔,22691,0.00004672832895026921,0.96881582465414
泥,22688,0.000046722150950760556,0.9688625468050908
慎,22677,0.000046699498285895504,0.9689092463033766
饱,22646,0.000046635658957639434,0.9689558819623343
泻,22596,0.000046532692299161914,0.9690024146546334
兽,22502,0.00004633911498122417,0.9690487537696146
胶,22500,0.00004633499631488507,0.9690950887659295
凯,22499,0.00004633293698171552,0.9691414217029113
圾,22464,0.00004626086032078126,0.9691876825632321
裂,22461,0.000046254682321272604,0.9692339372455533
盾,22443,0.00004621761432422069,0.9692801548598775
熬,22412,0.00004615377499596463,0.9693263086348735
亏,22393,0.00004611464766574317,0.9693724232825393
漏,22385,0.00004609817300038677,0.9694185214555396
虫,22333,0.00004599108767557015,0.9694645125432152
抬,22310,0.00004594372301267049,0.9695104562662279
吊,22285,0.000045892239683431726,0.9695563485059113
扰,22147,0.00004560805170603376,0.9696019565576174
荒,22111,0.00004553391571192995,0.9696474904733293
尺,22097,0.00004550508504755624,0.9696929955583768
郑,22081,0.00004547213571684343,0.9697384676940937
眉,22055,0.00004541859305443512,0.9697838862871481
徐,21992,0.00004528885506475344,0.9698291751422128
聘,21985,0.00004527443973256659,0.9698744495819454
饿,21978,0.00004526002440037974,0.9699197096063458
纵,21972,0.00004524766840136244,0.9699649572747472
佩,21925,0.000045150879742393564,0.9700101081544896
猎,21898,0.0000450952777468157,0.9700552034322364
斤,21887,0.00004507262508195065,0.9701002760573183
戚,21862,0.000045021141752711885,0.970145297199071
怖,21836,0.000044967599090303575,0.9701902647981614
盈,21728,0.00004474519110799213,0.9702350099892694
闺,21645,0.00004457426645491944,0.9702795842557242
览,21640,0.000044563969789071686,0.9703241482255133
讽,21607,0.000044496011794476524,0.9703686442373077
席,21598,0.000044477477795950565,0.9704131217151036
钻,21533,0.000044343621139929786,0.9704574653362436
鄙,21508,0.00004429213781069103,0.9705017574740542
癌,21437,0.000044145925155652945,0.9705459033992099
庸,21400,0.000044069729828379576,0.9705899731290383
悔,21359,0.00004398529716842801,0.9706339584262067
宾,21356,0.00004397911916891936,0.9706779375453756
胃,21312,0.00004388850850945914,0.970721826053885
寝,21255,0.00004377112651879477,0.9707655971804038
慰,21229,0.00004371758385638645,0.9708093147642601
砸,21221,0.00004370110919103005,0.9708530158734512
扮,21191,0.000043639329195943535,0.9708966552026471
驱,21150,0.00004355489653599197,0.9709402100991831
渠,21117,0.000043486938541396805,0.9709836970377245
曹,21079,0.00004340868388095388,0.9710271057216054
脆,21071,0.000043392209215597484,0.971070497930821
氛,21033,0.00004331395455515456,0.9711138118853762
宙,20983,0.00004321098789667704,0.9711570228732729
寄,20978,0.00004320069123082929,0.9712002235645038
煮,20938,0.000043118317904047274,0.9712433418824078
赋,20874,0.00004298652058119604,0.971286328402989
脉,20844,0.00004292474058610953,0.9713292531435751
裸,20812,0.000042858841924683916,0.9713721119854998
咋,20791,0.00004281559592812336,0.9714149275814279
抖,20767,0.00004276617193205415,0.97145769375336
勾,20681,0.000042589069279472806,0.9715002828226394
荷,20665,0.00004255611994876,0.9715428389425882
氧,20656,0.00004253758595023405,0.9715853765285384
氏,20626,0.00004247580595514753,0.9716278523344936
杜,20566,0.000042352245964974507,0.9716702045804585
盒,20535,0.000042288406636718444,0.9717124929870952
摘,20462,0.00004213807531534126,0.9717546310624106
幽,20450,0.000042113363317306654,0.9717967444257278
狠,20438,0.00004208865131927205,0.9718388330770471
汗,20406,0.00004202275265784643,0.971880855829705
挡,20356,0.00004191978599936891,0.9719227756157043
圳,20344,0.00004189507400133431,0.9719646706897056
敲,20334,0.0000418744806696388,0.9720065451703752
径,20292,0.00004178798867651768,0.9720483331590517
梯,20267,0.000041736505347278924,0.972090069664399
肠,20260,0.00004172209001509207,0.9721317917544141
覆,20260,0.00004172209001509207,0.9721735138444292
妖,20254,0.000041709734016074765,0.9722152235784453
盆,20202,0.000041602648691258145,0.9722568262271365
炎,20169,0.000041534690696662976,0.9722983609178332
眠,20134,0.000041462614035728714,0.9723398235318689
贪,20114,0.0000414214273723377,0.9723812449592412
扭,20079,0.00004134935071140344,0.9724225943099526
寸,20077,0.000041345232045064334,0.9724639395419976
泽,20066,0.00004132257938019928,0.9725052621213778
恢,20024,0.00004123608738707816,0.9725464982087648
抹,19995,0.0000411763667251612,0.97258767457549
帽,19977,0.00004113929872810929,0.9726288138742181
丧,19959,0.00004110223073105738,0.9726699161049491
宅,19950,0.00004108369673253143,0.9727109998016816
屈,19914,0.000041009560738427614,0.97275200936242
踩,19776,0.00004072537276102965,0.972792734735181
脾,19743,0.00004065741476643449,0.9728333921499475
璃,19738,0.000040647118100586736,0.972874039268048
燃,19706,0.00004058121943916112,0.9729146204874872
辨,19680,0.00004052767677675281,0.972955148164264
虐,19668,0.000040502964778718205,0.9729956511290427
邪,19667,0.00004050090544554865,0.9730361520344882
棋,19568,0.00004029703146176316,0.97307644906595
蠢,19527,0.00004021259880181159,0.9731166616647519
庄,19507,0.000040171412138420585,0.9731568330768903
姥,19499,0.00004015493747306418,0.9731969880143634
贡,19431,0.00004001490281753475,0.973237002917181
劣,19407,0.00003996547882146554,0.9732769683960024
邻,19395,0.00003994076682343093,0.9733169091628259
凤,19385,0.00003992017349173543,0.9733568293363176
滋,19371,0.00003989134282736172,0.973396720679145
呀,19333,0.00003981308816691881,0.9734365337673119
促,19324,0.00003979455416839285,0.9734763283214802
赔,19305,0.00003975542683817139,0.9735160837483184
卓,19248,0.00003963804484750702,0.973555721793166
井,19205,0.00003954949352121635,0.9735952712866872
债,19182,0.000039502128858316686,0.9736347734155455
歪,19063,0.00003925706821114018,0.9736740304837567
盲,19032,0.00003919322888288412,0.9737132237126396
仇,19011,0.00003914998288632356,0.9737523736955259
奉,19007,0.00003914174555364536,0.9737915154410796
骚,18953,0.000039030541562489634,0.9738305459826421
朵,18928,0.00003897905823325087,0.9738695250408753
欠,18848,0.000038814311579686834,0.973908339352455
砖,18825,0.00003876694691678718,0.9739471062993718
绑,18815,0.00003874635358509167,0.9739858526529569
卑,18743,0.00003859808159688404,0.9740244507345538
瓣,18738,0.00003858778493103629,0.9740630385194848
疆,18735,0.000038581606931527634,0.9741016201264163
奸,18722,0.00003855483560032348,0.9741401749620167
谨,18660,0.00003842715694381135,0.9741786021189605
锤,18658,0.00003842303827747225,0.974217025157238
翼,18642,0.000038390088946759446,0.9742554152461848
飘,18614,0.00003833242761801203,0.9742937476738027
饼,18599,0.00003830153762046878,0.9743320492114232
躲,18595,0.00003829330028779057,0.9743703425117111
坡,18590,0.00003828300362194282,0.974408625515333
践,18556,0.000038212986294178103,0.9744468385016272
粘,18553,0.00003820680829466946,0.9744850453099219
猛,18544,0.0000381882742961435,0.974523233584218
锋,18524,0.000038147087632752494,0.9745613806718507
耀,18490,0.00003807707030498778,0.9745994577421557
贸,18454,0.00003800293431088396,0.9746374606764666
忧,18417,0.000037926738983610594,0.9746753874154502
窝,18415,0.000037922620317271494,0.9747133100357676
哎,18355,0.00003779906032709847,0.9747511090960946
衰,18351,0.00003779082299442026,0.974788899919089
桃,18349,0.00003778670432808116,0.9748266866234171
娇,18342,0.00003777228899589431,0.974864458912413
裙,18300,0.00003768579700277319,0.9749021447094158
摔,18284,0.000037652847672060384,0.9749397975570879
剂,18283,0.00003765078833889083,0.9749774483454268
寿,18244,0.00003757047434527837,0.975015018819772
返,18198,0.00003747574501947905,0.9750524945647915
甩,18163,0.00003740366835854478,0.9750898982331501
捷,18159,0.00003739543102586658,0.9751272936641759
诞,18139,0.00003735424436247557,0.9751646479085384
浙,18123,0.000037321295031762764,0.9752019692035702
炫,18107,0.00003728834570104995,0.9752392575492712
踢,18092,0.0000372574557035067,0.9752765150049747
榜,18088,0.000037249218370828495,0.9753137642233455
稿,18034,0.000037138014379672775,0.9753509022377251
耍,18021,0.00003711124304846862,0.9753880134807736
摊,18012,0.000037092709049942665,0.9754251061898236
羽,18011,0.00003709064971677311,0.9754621968395404
腔,17932,0.00003692796239637863,0.9754991248019368
赌,17884,0.00003682911440424021,0.9755359539163411
罚,17808,0.00003667260508335437,0.9755726265214244
沿,17805,0.00003666642708384572,0.9756092929485083
堪,17766,0.000036586113090233255,0.9756458790615985
羡,17679,0.000036406951104482366,0.975682286012703
